Season,ConfAbbrev,DayNum,WTeamID,LTeamID
2015,a_sun,120,1195,1239
2015,a_sun,120,1252,1297
2015,a_sun,120,1316,1391
2015,a_sun,120,1367,1244
2015,a_sun,122,1316,1252
2015,a_sun,122,1367,1195
2015,a_sun,125,1316,1367
2015,a_ten,128,1182,1387
2015,a_ten,128,1200,1206
2015,a_ten,129,1203,1182
2015,a_ten,129,1247,1269
2015,a_ten,129,1382,1386
2015,a_ten,129,1433,1200
2015,a_ten,130,1172,1247
2015,a_ten,130,1173,1382
2015,a_ten,130,1348,1203
2015,a_ten,130,1433,1350
2015,a_ten,131,1173,1348
2015,a_ten,131,1433,1172
2015,a_ten,132,1433,1173
2015,aac,129,1163,1378
2015,aac,129,1187,1416
2015,aac,129,1222,1408
2015,aac,130,1163,1153
2015,aac,130,1374,1187
2015,aac,130,1396,1272
2015,aac,130,1409,1222
2015,aac,131,1163,1409
2015,aac,131,1374,1396
2015,aac,132,1374,1163
2015,acc,127,1130,1210
2015,acc,127,1439,1448
2015,acc,128,1199,1155
2015,acc,128,1274,1439
2015,acc,128,1301,1338
2015,acc,128,1314,1130
2015,acc,129,1181,1301
2015,acc,129,1314,1257
2015,acc,129,1323,1274
2015,acc,129,1438,1199
2015,acc,130,1314,1438
2015,acc,130,1323,1181
2015,acc,131,1323,1314
2015,aec,121,1107,1263
2015,aec,121,1306,1216
2015,aec,121,1392,1127
2015,aec,121,1436,1420
2015,aec,125,1107,1306
2015,aec,125,1392,1436
2015,aec,131,1107,1392
2015,big_east,128,1166,1177
2015,big_east,128,1266,1371
2015,big_east,129,1207,1166
2015,big_east,129,1344,1385
2015,big_east,129,1437,1266
2015,big_east,129,1462,1139
2015,big_east,130,1437,1344
2015,big_east,130,1462,1207
2015,big_east,131,1437,1462
2015,big_sky,129,1170,1340
2015,big_sky,129,1186,1225
2015,big_sky,129,1285,1451
2015,big_sky,129,1319,1294
2015,big_sky,130,1186,1170
2015,big_sky,130,1285,1319
2015,big_sky,131,1186,1285
2015,big_south,121,1205,1144
2015,big_south,121,1255,1342
2015,big_south,121,1421,1251
2015,big_south,123,1157,1421
2015,big_south,123,1205,1219
2015,big_south,123,1255,1149
2015,big_south,123,1457,1347
2015,big_south,124,1157,1205
2015,big_south,124,1457,1255
2015,big_south,125,1157,1457
2015,big_ten,128,1278,1353
2015,big_ten,128,1336,1304
2015,big_ten,129,1231,1321
2015,big_ten,129,1276,1228
2015,big_ten,129,1326,1278
2015,big_ten,129,1336,1234
2015,big_ten,130,1268,1231
2015,big_ten,130,1277,1326
2015,big_ten,130,1345,1336
2015,big_ten,130,1458,1276
2015,big_ten,131,1277,1268
2015,big_ten,131,1458,1345
2015,big_ten,132,1458,1277
2015,big_twelve,128,1395,1243
2015,big_twelve,128,1400,1403
2015,big_twelve,129,1124,1452
2015,big_twelve,129,1235,1400
2015,big_twelve,129,1242,1395
2015,big_twelve,129,1328,1329
2015,big_twelve,130,1235,1328
2015,big_twelve,130,1242,1124
2015,big_twelve,131,1235,1242
2015,big_west,129,1218,1253
2015,big_west,129,1364,1142
2015,big_west,129,1413,1169
2015,big_west,129,1414,1415
2015,big_west,130,1218,1413
2015,big_west,130,1414,1364
2015,big_west,131,1414,1218
2015,caa,123,1158,1180
2015,caa,123,1189,1406
2015,caa,124,1220,1241
2015,caa,124,1318,1174
2015,caa,124,1423,1158
2015,caa,124,1456,1189
2015,caa,125,1318,1423
