Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2018,137,3124,96,3212,46,H,0
2018,137,3177,90,3328,79,N,0
2018,137,3257,74,3129,42,H,0
2018,137,3266,84,3173,65,N,0
2018,137,3268,77,3343,57,N,0
2018,137,3276,75,3294,61,N,0
2018,137,3278,89,3453,77,N,0
2018,137,3301,62,3189,35,H,0
2018,137,3323,99,3169,81,H,0
2018,137,3332,88,3370,45,H,0
2018,137,3333,82,3443,58,N,0
2018,137,3376,63,3299,52,H,0
2018,137,3397,100,3251,60,H,0
2018,137,3401,89,3179,76,H,0
2018,137,3437,81,3355,74,N,1
2018,137,3438,68,3143,62,N,0
2018,138,3113,73,3304,62,N,0
2018,138,3138,102,3378,79,N,0
2018,138,3141,78,3261,69,N,0
2018,138,3163,140,3384,52,H,0
2018,138,3166,76,3234,70,N,0
2018,138,3181,72,3125,58,N,0
2018,138,3195,80,3281,70,N,0
2018,138,3199,91,3114,49,H,0
2018,138,3208,68,3273,63,H,0
2018,138,3280,95,3311,50,H,0
2018,138,3326,87,3203,45,H,0
2018,138,3329,84,3393,57,N,0
2018,138,3346,86,3274,72,N,0
2018,138,3390,82,3211,68,H,0
2018,138,3400,83,3263,54,H,0
2018,138,3417,71,3110,60,H,0
2018,139,3124,80,3276,58,H,0
2018,139,3257,90,3266,72,H,0
2018,139,3301,74,3268,60,H,0
2018,139,3323,98,3437,72,H,0
2018,139,3332,101,3278,73,H,0
2018,139,3333,66,3397,59,A,0
2018,139,3376,66,3438,56,H,0
2018,139,3401,80,3177,79,H,0
2018,140,3138,86,3199,65,A,0
2018,140,3141,95,3326,78,A,0
2018,140,3163,71,3346,46,H,0
2018,140,3181,66,3208,40,A,0
2018,140,3280,71,3329,56,H,0
2018,140,3390,90,3195,70,H,0
2018,140,3400,85,3113,65,H,0
2018,140,3417,86,3166,64,H,0
2018,144,3257,86,3390,59,H,0
2018,144,3280,71,3301,57,N,0
2018,144,3333,72,3124,67,N,0
2018,144,3417,84,3400,75,N,0
2018,145,3163,72,3181,59,N,0
2018,145,3323,90,3401,84,N,0
2018,145,3332,83,3141,69,N,0
2018,145,3376,79,3138,63,N,0
2018,146,3257,76,3333,43,N,0
2018,146,3280,89,3417,73,N,0
2018,147,3163,94,3376,65,N,0
2018,147,3323,84,3332,74,N,0
2018,151,3280,73,3257,63,N,1
2018,151,3323,91,3163,89,N,1
2018,153,3323,61,3280,58,N,0
