Season,Seed,TeamID
2018,W01,3163
2018,W02,3376
2018,W03,3199
2018,W04,3208
2018,W05,3181
2018,W06,3378
2018,W07,3143
2018,W08,3274
2018,W09,3346
2018,W10,3438
2018,W11,3138
2018,W12,3125
2018,W13,3273
2018,W14,3114
2018,W15,3299
2018,W16,3384
2018,X01,3323
2018,X02,3332
2018,X03,3326
2018,X04,3401
2018,X05,3177
2018,X06,3261
2018,X07,3453
2018,X08,3355
2018,X09,3437
2018,X10,3278
2018,X11,3141
2018,X12,3328
2018,X13,3179
2018,X14,3203
2018,X15,3370
2018,X16,3169
2018,Y01,3280
2018,Y02,3400
2018,Y03,3417
2018,Y04,3301
2018,Y05,3268
2018,Y06,3234
2018,Y07,3113
2018,Y08,3393
2018,Y09,3329
2018,Y10,3304
2018,Y11,3166
2018,Y12,3343
2018,Y13,3189
2018,Y14,3110
2018,Y15,3263
2018,Y16,3311
2018,Z01,3257
2018,Z02,3124
2018,Z03,3397
2018,Z04,3390
2018,Z05,3281
2018,Z06,3333
2018,Z07,3276
2018,Z08,3266
2018,Z09,3173
2018,Z10,3294
2018,Z11,3443
2018,Z12,3195
2018,Z13,3211
2018,Z14,3251
2018,Z15,3212
2018,Z16,3129
