Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2018,11,3104,90,3105,32,H,0,31,72,4,12,24,32,20,33,17,13,18,10,12,15,61,1,13,1,2,13,24,11,31,1,2,25
2018,11,3108,84,3368,77,A,1,25,69,8,25,26,40,23,36,11,29,6,5,26,26,75,9,26,16,26,17,29,14,24,13,3,30
2018,11,3110,72,3409,67,A,0,22,60,8,21,20,25,16,24,14,13,8,7,20,24,62,7,17,12,20,18,26,11,14,8,4,22
2018,11,3112,71,3233,58,H,0,22,50,5,17,22,26,10,23,12,17,7,7,15,21,54,5,23,11,15,10,20,12,15,8,2,26
2018,11,3116,65,3358,54,H,0,25,67,9,33,6,11,10,29,15,9,8,7,12,20,63,7,27,7,11,15,36,10,15,3,5,14
2018,11,3119,73,3127,61,H,0,27,57,7,11,12,18,16,28,13,23,15,1,21,20,57,4,21,17,19,11,20,5,20,11,13,16
2018,11,3124,121,3249,62,H,0,44,70,8,12,25,35,16,46,32,15,5,8,25,20,75,9,33,13,25,15,14,14,15,6,0,30
2018,11,3130,65,3136,42,H,0,25,60,6,22,9,15,14,25,9,11,10,4,8,18,51,1,11,5,9,9,24,9,19,2,6,17
2018,11,3131,74,3318,73,H,0,29,59,6,14,10,16,12,28,20,21,9,5,20,29,74,8,24,7,17,21,20,14,16,6,0,22
2018,11,3132,77,3184,60,H,0,24,57,8,20,21,30,13,19,9,5,12,1,13,23,55,5,15,9,10,14,23,14,18,5,1,24
2018,11,3133,69,3303,56,H,0,27,62,4,16,11,18,9,30,18,11,5,7,17,19,54,2,16,16,21,7,29,9,18,5,2,18
2018,11,3137,76,3351,71,A,0,23,49,6,14,24,34,13,33,13,28,8,3,20,27,70,6,25,11,20,14,16,12,14,18,1,24
2018,11,3138,87,3174,73,H,0,30,67,11,26,16,23,13,25,24,20,16,9,27,22,60,2,17,27,36,16,30,13,23,9,5,22
2018,11,3140,75,3381,67,H,1,27,69,8,28,13,17,17,34,18,25,11,6,15,25,75,8,22,9,14,19,27,14,20,17,2,15
2018,11,3143,87,3388,80,H,0,30,66,8,25,19,26,13,28,21,17,10,2,20,29,69,7,20,15,20,14,22,19,18,6,0,24
2018,11,3150,75,3182,72,H,0,21,56,2,8,31,43,17,26,16,13,5,3,20,25,59,12,27,10,17,10,25,18,16,7,1,27
2018,11,3155,41,3244,28,H,0,14,54,3,19,10,13,18,30,9,18,6,9,18,10,55,1,14,7,16,18,23,3,18,9,2,17
2018,11,3158,85,3252,69,H,0,31,63,7,23,16,22,12,33,16,13,6,1,17,24,63,8,36,13,20,11,25,13,13,7,1,20
2018,11,3159,70,3145,63,A,0,23,60,3,21,21,27,12,30,11,15,7,2,19,24,64,5,23,10,15,13,29,17,17,7,0,24
2018,11,3160,71,3359,60,A,0,27,65,6,19,11,19,13,25,12,19,14,1,19,24,53,3,14,9,12,6,28,18,23,6,3,14
2018,11,3162,73,3344,64,A,0,26,49,7,23,14,17,4,23,10,16,2,1,23,22,53,5,12,15,23,11,20,7,15,3,0,17
2018,11,3166,66,3455,61,H,0,24,41,5,12,13,20,4,28,16,18,3,6,18,23,59,4,15,11,15,10,19,12,11,7,0,21
2018,11,3171,66,3436,56,H,0,25,57,10,28,6,8,9,26,13,22,10,1,11,20,60,9,34,7,8,13,23,9,23,8,1,18
2018,11,3172,70,3441,57,A,0,21,52,7,19,21,29,10,26,13,16,7,1,19,24,55,3,17,6,12,8,25,15,19,9,2,24
2018,11,3173,72,3217,66,N,0,27,68,3,18,15,25,14,41,7,15,8,2,18,23,73,9,34,11,21,15,32,13,14,7,4,20
2018,11,3176,75,3102,54,A,0,28,70,4,22,15,23,18,34,15,18,11,1,28,14,49,4,16,22,34,7,28,9,22,8,4,23
2018,11,3179,77,3454,73,H,0,29,62,8,27,11,23,7,23,23,17,12,4,19,25,63,7,28,16,22,13,31,13,21,11,2,23
2018,11,3185,83,3197,61,H,0,31,62,7,17,14,22,9,35,21,23,14,1,21,23,68,4,26,11,18,13,27,14,22,9,2,21
2018,11,3187,66,3367,53,H,0,22,64,6,23,16,27,20,26,13,19,21,4,17,19,55,9,28,6,9,11,25,12,30,10,4,24
2018,11,3189,98,3457,37,H,0,40,74,4,20,14,19,22,40,24,18,8,7,9,14,59,6,21,3,6,5,14,7,23,13,5,14
2018,11,3190,87,3153,77,H,0,27,58,11,31,22,31,10,16,18,13,11,2,22,28,55,4,17,17,26,15,27,9,25,5,0,28
2018,11,3199,109,3316,51,H,0,39,78,11,28,20,24,23,39,22,13,7,4,14,20,66,4,21,7,8,7,15,4,15,6,0,21
2018,11,3200,55,3420,46,H,0,16,40,5,16,18,24,10,26,11,20,6,1,12,16,47,6,21,8,8,5,17,8,16,10,1,21
2018,11,3201,81,3186,56,H,0,31,59,10,19,9,15,4,27,25,20,14,2,18,20,60,2,18,14,16,13,28,11,26,15,2,18
2018,11,3210,75,3111,41,A,0,25,56,9,19,16,23,13,26,16,17,12,1,24,11,46,5,22,14,25,14,22,4,26,8,1,19
2018,11,3214,70,3314,66,A,0,28,56,11,24,3,10,10,19,17,21,14,4,18,26,57,2,12,12,19,14,21,16,22,11,5,13
2018,11,3225,83,3161,69,A,0,30,66,18,36,5,6,14,30,16,15,3,1,18,24,61,8,27,13,17,8,23,11,9,5,3,15
2018,11,3226,74,3370,69,A,0,23,54,9,19,19,34,11,36,13,25,9,3,18,27,74,3,22,12,19,12,24,10,14,16,2,31
