Season,ConfAbbrev,DayNum,WTeamID,LTeamID
2005,a_sun,122,1125,1209
2005,a_sun,122,1205,1407
2005,a_sun,122,1239,1252
2005,a_sun,122,1416,1273
2005,a_sun,123,1205,1239
2005,a_sun,123,1416,1125
2005,a_sun,124,1416,1205
2005,a_ten,128,1173,1382
2005,a_ten,128,1200,1182
2005,a_ten,128,1247,1269
2005,a_ten,128,1350,1348
2005,a_ten,129,1203,1200
2005,a_ten,129,1386,1350
2005,a_ten,129,1396,1173
2005,a_ten,129,1462,1247
2005,a_ten,130,1203,1396
2005,a_ten,130,1386,1462
2005,a_ten,131,1203,1386
2005,acc,129,1155,1268
2005,acc,129,1301,1199
2005,acc,129,1438,1274
2005,acc,130,1181,1438
2005,acc,130,1210,1439
2005,acc,130,1301,1448
2005,acc,130,1314,1155
2005,acc,131,1181,1301
2005,acc,131,1210,1314
2005,acc,132,1181,1210
2005,aec,123,1392,1216
2005,aec,123,1420,1306
2005,aec,124,1127,1107
2005,aec,124,1263,1131
2005,aec,124,1318,1392
2005,aec,124,1436,1420
2005,aec,125,1318,1263
2005,aec,125,1436,1127
2005,aec,131,1436,1318
2005,big_east,128,1207,1371
2005,big_east,128,1353,1323
2005,big_east,128,1452,1344
2005,big_east,129,1163,1207
2005,big_east,129,1393,1353
2005,big_east,129,1437,1338
2005,big_east,129,1452,1130
2005,big_east,130,1393,1163
2005,big_east,130,1452,1437
2005,big_east,131,1393,1452
2005,big_sky,124,1285,1186
2005,big_sky,124,1451,1170
2005,big_sky,127,1285,1286
2005,big_sky,127,1451,1340
2005,big_sky,128,1285,1451
2005,big_south,120,1128,1347
2005,big_south,120,1149,1251
2005,big_south,120,1219,1421
2005,big_south,120,1457,1157
2005,big_south,122,1149,1219
2005,big_south,122,1457,1128
2005,big_south,124,1457,1149
2005,big_ten,129,1234,1345
2005,big_ten,129,1321,1276
2005,big_ten,129,1326,1336
2005,big_ten,130,1228,1321
2005,big_ten,130,1234,1277
2005,big_ten,130,1278,1231
2005,big_ten,130,1458,1326
2005,big_ten,131,1228,1278
2005,big_ten,131,1458,1234
2005,big_ten,132,1228,1458
2005,big_twelve,129,1160,1400
2005,big_twelve,129,1235,1124
2005,big_twelve,129,1243,1401
2005,big_twelve,129,1281,1304
2005,big_twelve,130,1242,1243
2005,big_twelve,130,1328,1281
2005,big_twelve,130,1329,1160
2005,big_twelve,130,1403,1235
2005,big_twelve,131,1329,1242
2005,big_twelve,131,1403,1328
2005,big_twelve,132,1329,1403
2005,big_west,128,1364,1253
2005,big_west,128,1414,1225
2005,big_west,129,1168,1364
2005,big_west,129,1169,1414
2005,big_west,130,1334,1169
2005,big_west,130,1429,1168
2005,big_west,131,1429,1334
2005,caa,123,1174,1406
2005,caa,123,1456,1241
2005,caa,124,1220,1180
2005,caa,124,1330,1456
2005,caa,124,1423,1206
2005,caa,124,1433,1174
2005,caa,125,1330,1220
2005,caa,125,1433,1423
2005,caa,126,1330,1433
2005,cusa,128,1177,1408
2005,cusa,128,1272,1387
2005,cusa,128,1378,1222
2005,cusa,128,1395,1266
2005,cusa,129,1257,1395
2005,cusa,129,1272,1150
2005,cusa,129,1378,1153
2005,cusa,129,1412,1177
2005,cusa,130,1257,1412
2005,cusa,130,1272,1378
2005,cusa,131,1257,1272
2005,horizon,120,1227,1156
2005,horizon,120,1260,1464
2005,horizon,120,1460,1139
2005,horizon,123,1178,1460
2005,horizon,123,1260,1227
2005,horizon,124,1178,1453
2005,horizon,124,1454,1260
2005,horizon,127,1454,1178
2005,maac,123,1145,1265
2005,maac,123,1233,1373
2005,maac,123,1264,1259
2005,maac,124,1193,1264
2005,maac,124,1233,1389
2005,maac,124,1351,1145
2005,maac,125,1310,1233
2005,maac,125,1351,1193
2005,maac,126,1310,1351
2005,mac,126,1103,1185
2005,mac,126,1132,1123
2005,mac,126,1138,1296
2005,mac,126,1245,1141
2005,mac,126,1325,1267
2005,mac,129,1138,1405
2005,mac,129,1275,1132
2005,mac,129,1325,1245
2005,mac,129,1444,1103
2005,mac,130,1138,1444
2005,mac,130,1325,1275
2005,mac,131,1325,1138
2005,meac,126,1197,1224
2005,meac,126,1288,1271
2005,meac,127,1126,1299
2005,meac,128,1175,1126
2005,meac,128,1214,1197
2005,meac,129,1164,1288
2005,meac,129,1354,1313
2005,meac,130,1175,1354
2005,meac,130,1214,1164
2005,meac,131,1175,1214
2005,mid_cont,124,1324,1282
2005,mid_cont,124,1331,1381
2005,mid_cont,125,1152,1434
2005,mid_cont,125,1237,1442
2005,mid_cont,126,1324,1152
2005,mid_cont,126,1331,1237
2005,mid_cont,127,1324,1331
2005,mvc,123,1179,1191
2005,mvc,123,1232,1133
2005,mvc,124,1166,1229
2005,mvc,124,1283,1320
2005,mvc,124,1356,1232
2005,mvc,124,1455,1179
2005,mvc,125,1166,1455
2005,mvc,125,1283,1356
2005,mvc,126,1166,1283
2005,mwc,129,1307,1140
2005,mwc,129,1361,1102
2005,mwc,129,1424,1461
2005,mwc,129,1428,1161
2005,mwc,130,1307,1361
2005,mwc,130,1428,1424
2005,mwc,131,1307,1428
2005,nec,122,1192,1383
2005,nec,122,1254,1384
2005,nec,122,1284,1148
2005,nec,122,1447,1352
2005,nec,125,1192,1254
2005,nec,125,1447,1284
2005,nec,128,1192,1447
2005,ovc,120,1122,1359
2005,ovc,120,1184,1398
2005,ovc,120,1369,1293
2005,ovc,120,1399,1183
2005,ovc,123,1122,1399
2005,ovc,123,1184,1369
2005,ovc,124,1184,1122
2005,pac_ten,129,1112,1143
2005,pac_ten,129,1333,1417
2005,pac_ten,129,1390,1450
2005,pac_ten,129,1449,1113
2005,pac_ten,130,1112,1333
2005,pac_ten,130,1449,1390
2005,pac_ten,131,1449,1112
2005,patriot,123,1110,1298
2005,patriot,123,1137,1248
2005,patriot,123,1221,1119
2005,patriot,123,1250,1159
2005,patriot,125,1137,1110
2005,patriot,125,1221,1250
2005,patriot,130,1137,1221
2005,sec,129,1120,1435
2005,sec,129,1279,1376
2005,sec,129,1280,1208
2005,sec,129,1397,1116
2005,sec,130,1104,1279
2005,sec,130,1196,1280
2005,sec,130,1246,1397
2005,sec,130,1261,1120
2005,sec,131,1196,1104
2005,sec,131,1246,1261
2005,sec,132,1196,1246
2005,southern,121,1111,1154
2005,southern,121,1189,1459
2005,southern,121,1190,1202
2005,southern,121,1204,1441
2005,southern,122,1111,1158
2005,southern,122,1151,1190
2005,southern,122,1172,1189
2005,southern,122,1422,1204
2005,southern,123,1151,1111
2005,southern,123,1422,1172
2005,southern,124,1151,1422
2005,southland,127,1249,1427
2005,southland,127,1322,1426
2005,southland,127,1358,1270
2005,southland,127,1368,1402
2005,southland,129,1322,1249
2005,southland,129,1368,1358
2005,southland,132,1368,1322
2005,sun_belt,123,1117,1317
2005,sun_belt,123,1198,1375
2005,sun_belt,123,1292,1308
2005,sun_belt,124,1176,1117
2005,sun_belt,124,1198,1114
2005,sun_belt,125,1418,1292
2005,sun_belt,125,1443,1309
2005,sun_belt,126,1176,1443
2005,sun_belt,126,1418,1198
2005,sun_belt,127,1418,1176
2005,swac,129,1105,1115
2005,swac,129,1106,1341
2005,swac,129,1238,1290
2005,swac,129,1380,1212
2005,swac,130,1105,1238
2005,swac,130,1106,1380
2005,swac,132,1105,1106
2005,wac,127,1129,1409
2005,wac,127,1218,1363
2005,wac,129,1129,1305
2005,wac,129,1201,1256
2005,wac,129,1349,1374
2005,wac,129,1431,1218
2005,wac,130,1129,1201
2005,wac,130,1431,1349
2005,wac,131,1431,1129
2005,wcc,123,1337,1258
2005,wcc,123,1362,1339
2005,wcc,124,1360,1337
2005,wcc,124,1365,1362
2005,wcc,125,1211,1360
2005,wcc,125,1388,1365
2005,wcc,126,1211,1388
