Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2005,10,1128,79,1105,69,N,0,25,50,7,18,22,32,9,31,14,11,4,3,22,22,59,7,22,18,27,12,21,8,8,5,1,25
2005,10,1143,78,1415,61,H,0,25,55,6,8,22,29,7,28,18,10,6,5,18,22,64,5,15,12,20,18,26,14,16,3,1,27
2005,10,1206,69,1236,51,N,0,28,58,9,19,4,5,5,27,22,12,11,4,15,20,59,4,17,7,10,13,23,11,16,3,1,7
2005,10,1272,102,1366,40,H,0,37,77,10,22,18,29,24,34,26,10,10,11,11,16,64,3,13,5,9,14,22,6,22,5,5,21
2005,10,1280,53,1193,49,N,0,19,45,4,14,11,28,14,25,8,16,3,4,20,15,51,3,17,16,19,13,23,8,11,10,3,22
2005,10,1343,61,1137,48,N,0,22,39,8,18,9,15,1,20,17,9,11,3,18,14,46,2,13,18,23,14,21,7,13,6,1,19
2005,10,1388,67,1125,58,N,0,20,55,3,21,24,32,13,24,8,15,4,5,15,23,54,6,15,6,8,6,22,10,20,9,1,29
2005,10,1393,104,1294,54,H,0,43,67,6,18,12,18,11,35,25,15,12,11,15,18,71,4,22,14,20,20,16,10,18,7,2,14
2005,11,1137,67,1294,54,N,0,19,35,6,10,23,32,9,24,11,17,7,4,18,19,53,5,20,11,20,17,11,10,14,8,1,22
2005,11,1193,62,1105,47,N,0,26,50,7,11,3,5,8,26,22,21,10,6,26,14,46,2,14,17,32,14,18,2,17,12,0,13
2005,11,1280,55,1128,48,N,0,15,43,5,18,20,33,12,24,10,12,8,3,16,17,51,4,20,10,18,15,23,7,14,6,1,22
2005,11,1307,75,1299,59,H,0,26,41,3,10,20,32,12,24,18,26,11,5,16,22,59,6,24,9,10,14,10,11,21,9,2,26
