Season,Seed,TeamID
2005,W01,1449
2005,W02,1448
2005,W03,1211
2005,W04,1257
2005,W05,1210
2005,W06,1403
2005,W07,1452
2005,W08,1334
2005,W09,1338
2005,W10,1166
2005,W11,1417
2005,W12,1203
2005,W13,1418
2005,W14,1457
2005,W15,1151
2005,W16,1285
2005,X01,1228
2005,X02,1329
2005,X03,1112
2005,X04,1130
2005,X05,1104
2005,X06,1261
2005,X07,1356
2005,X08,1400
2005,X09,1305
2005,X10,1388
2005,X11,1412
2005,X12,1454
2005,X13,1335
2005,X14,1429
2005,X15,1368
2005,X16,1192
2005,Y01,1181
2005,Y02,1246
2005,Y03,1328
2005,Y04,1393
2005,Y05,1277
2005,Y06,1428
2005,Y07,1153
2005,Y08,1390
2005,Y09,1280
2005,Y10,1234
2005,Y11,1431
2005,Y12,1330
2005,Y13,1436
2005,Y14,1310
2005,Y15,1184
2005,Y16,1175
2005,Z01,1314
2005,Z02,1163
2005,Z03,1242
2005,Z04,1196
2005,Z05,1437
2005,Z06,1458
2005,Z07,1150
2005,Z08,1278
2005,Z09,1235
2005,Z10,1301
2005,Z11,1320
2005,Z12,1307
2005,Z13,1325
2005,Z14,1137
2005,Z15,1416
2005,Z16a,1105
2005,Z16b,1324
