Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,SecondaryTourney
2005,133,1444,54,1266,40,A,0,NIT
2005,134,1177,75,1281,70,A,0,NIT
2005,134,1221,78,1323,73,A,0,NIT
2005,134,1376,69,1274,67,H,0,NIT
2005,134,1439,60,1396,50,H,0,NIT
2005,135,1138,81,1180,76,H,1,NIT
2005,135,1168,85,1333,83,A,1,NIT
2005,135,1172,77,1433,62,A,0,NIT
2005,135,1207,64,1131,34,H,0,NIT
2005,135,1268,85,1331,72,H,0,NIT
2005,135,1272,90,1318,65,H,0,NIT
2005,135,1283,105,1349,82,H,0,NIT
2005,135,1362,69,1176,67,H,0,NIT
2005,135,1386,53,1220,44,H,0,NIT
2005,135,1395,60,1275,58,A,0,NIT
2005,135,1401,82,1155,74,H,0,NIT
2005,135,1435,67,1231,60,A,0,NIT
2005,135,1443,88,1245,80,H,1,NIT
2005,135,1455,85,1222,69,H,0,NIT
2005,136,1424,89,1113,78,H,0,NIT
2005,137,1168,85,1362,69,A,0,NIT
2005,138,1172,82,1283,71,A,0,NIT
2005,138,1272,83,1439,62,H,0,NIT
2005,138,1386,55,1138,50,H,0,NIT
2005,138,1401,75,1177,72,A,0,NIT
2005,138,1455,84,1443,81,H,0,NIT
2005,140,1386,68,1221,60,H,0,NIT
2005,140,1395,78,1444,76,A,0,NIT
2005,140,1435,65,1455,63,H,0,NIT
2005,141,1207,74,1168,57,H,0,NIT
2005,141,1376,77,1424,66,H,0,NIT
2005,142,1268,78,1172,63,H,0,NIT
2005,142,1272,81,1435,68,H,0,NIT
2005,142,1386,58,1401,51,A,0,NIT
2005,143,1376,69,1207,66,H,0,NIT
2005,145,1268,85,1395,73,H,0,NIT
2005,148,1376,75,1268,67,N,0,NIT
2005,148,1386,70,1272,58,N,0,NIT
2005,150,1376,60,1386,57,N,0,NIT
