Season,Seed,TeamID
2000,W01,3163
2000,W02,3181
2000,W03,3261
2000,W04,3345
2000,W05,3328
2000,W06,3462
2000,W07,3266
2000,W08,3179
2000,W09,3155
2000,W10,3443
2000,W11,3372
2000,W12,3140
2000,W13,3171
2000,W14,3251
2000,W15,3144
2000,W16,3214
2000,X01,3256
2000,X02,3336
2000,X03,3235
2000,X04,3330
2000,X05,3301
2000,X06,3228
2000,X07,3120
2000,X08,3242
2000,X09,3435
2000,X10,3283
2000,X11,3428
2000,X12,3374
2000,X13,3453
2000,X14,3384
2000,X15,3464
2000,X16,3108
2000,Y01,3397
2000,Y02,3323
2000,Y03,3403
2000,Y04,3438
2000,Y05,3130
2000,Y06,3408
2000,Y07,3203
2000,Y08,3112
2000,Y09,3245
2000,Y10,3417
2000,Y11,3436
2000,Y12,3304
2000,Y13,3337
2000,Y14,3399
2000,Y15,3360
2000,Y16,3202
2000,Z01,3208
2000,Z02,3353
2000,Z03,3280
2000,Z04,3364
2000,Z05,3314
2000,Z06,3332
2000,Z07,3400
2000,Z08,3276
2000,Z09,3390
2000,Z10,3386
2000,Z11,3412
2000,Z12,3263
2000,Z13,3349
2000,Z14,3389
2000,Z15,3221
2000,Z16,3285
