Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,SecondaryTourney
2003,133,1234,62,1434,60,H,0,NIT
2003,134,1130,90,1193,78,A,0,NIT
2003,134,1207,70,1397,60,A,0,NIT
2003,134,1314,83,1177,72,H,0,NIT
2003,134,1373,74,1437,59,H,0,NIT
2003,134,1396,68,1180,59,H,0,NIT
2003,135,1158,71,1245,66,A,0,NIT
2003,135,1210,72,1326,58,H,0,NIT
2003,135,1218,85,1424,68,A,0,NIT
2003,135,1235,76,1455,65,H,0,NIT
2003,135,1278,62,1387,52,A,0,NIT
2003,135,1344,67,1350,49,A,0,NIT
2003,135,1348,61,1371,60,H,0,NIT
2003,135,1361,67,1364,62,H,0,NIT
2003,135,1385,62,1131,57,H,0,NIT
2003,135,1403,66,1305,54,H,0,NIT
2003,135,1412,82,1418,80,H,0,NIT
2003,135,1438,89,1135,73,H,0,NIT
2003,135,1444,63,1227,62,H,0,NIT
2003,136,1461,78,1186,71,H,0,NIT
2003,137,1234,54,1235,53,A,0,NIT
2003,137,1396,75,1130,62,N,0,NIT
2003,137,1403,57,1361,48,H,0,NIT
2003,138,1344,69,1158,64,H,0,NIT
2003,139,1373,68,1444,62,H,0,NIT
2003,140,1207,67,1344,58,A,0,NIT
2003,140,1210,79,1234,78,A,0,NIT
2003,140,1278,84,1218,70,H,0,NIT
2003,140,1314,90,1461,74,H,0,NIT
2003,140,1385,73,1438,63,H,0,NIT
2003,141,1396,61,1348,53,A,0,NIT
2003,141,1412,80,1373,71,A,0,NIT
2003,142,1207,79,1314,74,A,0,NIT
2003,142,1403,80,1210,72,H,0,NIT
2003,143,1278,63,1396,58,A,0,NIT
2003,143,1385,79,1412,71,H,0,NIT
2003,148,1207,88,1278,74,N,0,NIT
2003,148,1385,64,1403,63,H,0,NIT
2003,150,1385,70,1207,67,H,0,NIT
2003,150,1403,71,1278,61,N,0,NIT
