Season,ConfAbbrev,DayNum,WTeamID,LTeamID
2003,a_sun,122,1209,1125
2003,a_sun,122,1273,1239
2003,a_sun,122,1407,1359
2003,a_sun,122,1416,1240
2003,a_sun,123,1407,1209
2003,a_sun,123,1416,1273
2003,a_sun,124,1407,1416
2003,a_ten,126,1203,1269
2003,a_ten,126,1247,1200
2003,a_ten,126,1348,1182
2003,a_ten,129,1173,1348
2003,a_ten,129,1386,1247
2003,a_ten,129,1396,1350
2003,a_ten,129,1462,1203
2003,a_ten,130,1173,1386
2003,a_ten,130,1396,1462
2003,a_ten,131,1173,1396
2003,acc,129,1199,1155
2003,acc,130,1181,1438
2003,acc,130,1301,1210
2003,acc,130,1314,1268
2003,acc,130,1448,1199
2003,acc,131,1181,1314
2003,acc,131,1301,1448
2003,acc,132,1181,1301
2003,aec,125,1131,1306
2003,aec,125,1216,1392
2003,aec,125,1318,1263
2003,aec,125,1436,1107
2003,aec,126,1131,1318
2003,aec,126,1436,1216
2003,aec,131,1436,1131
2003,big_east,128,1207,1437
2003,big_east,128,1344,1452
2003,big_east,128,1371,1274
2003,big_east,128,1385,1323
2003,big_east,129,1130,1385
2003,big_east,129,1163,1371
2003,big_east,129,1338,1344
2003,big_east,129,1393,1207
2003,big_east,130,1163,1393
2003,big_east,130,1338,1130
2003,big_east,131,1338,1163
2003,big_sky,124,1170,1285
2003,big_sky,124,1226,1319
2003,big_sky,127,1186,1226
2003,big_sky,127,1451,1170
2003,big_sky,128,1451,1186
2003,big_south,120,1251,1157
2003,big_south,120,1347,1149
2003,big_south,120,1421,1189
2003,big_south,120,1457,1219
2003,big_south,123,1347,1251
2003,big_south,123,1421,1457
2003,big_south,124,1421,1347
2003,big_ten,129,1231,1336
2003,big_ten,129,1321,1278
2003,big_ten,129,1326,1234
2003,big_ten,130,1228,1321
2003,big_ten,130,1231,1276
2003,big_ten,130,1277,1345
2003,big_ten,130,1326,1458
2003,big_ten,131,1228,1231
2003,big_ten,131,1326,1277
2003,big_ten,132,1228,1326
2003,big_twelve,129,1160,1243
2003,big_twelve,129,1235,1401
2003,big_twelve,129,1281,1304
2003,big_twelve,129,1403,1124
2003,big_twelve,130,1242,1235
2003,big_twelve,130,1281,1329
2003,big_twelve,130,1328,1160
2003,big_twelve,130,1403,1400
2003,big_twelve,131,1281,1242
2003,big_twelve,131,1328,1403
2003,big_twelve,132,1328,1281
2003,big_west,129,1142,1225
2003,big_west,129,1364,1334
2003,big_west,129,1414,1169
2003,big_west,129,1429,1168
2003,big_west,130,1142,1364
2003,big_west,130,1429,1414
2003,big_west,131,1429,1142
2003,caa,123,1220,1456
2003,caa,123,1241,1406
2003,caa,124,1174,1206
2003,caa,124,1180,1330
2003,caa,124,1423,1220
2003,caa,124,1433,1241
2003,caa,125,1180,1433
2003,caa,125,1423,1174
2003,caa,126,1423,1180
2003,cusa,128,1378,1177
2003,cusa,128,1379,1153
2003,cusa,128,1408,1222
2003,cusa,128,1412,1150
2003,cusa,129,1257,1408
2003,cusa,129,1272,1378
2003,cusa,129,1387,1379
2003,cusa,129,1412,1266
2003,cusa,130,1257,1272
2003,cusa,130,1412,1387
2003,cusa,131,1257,1412
2003,horizon,120,1178,1460
2003,horizon,120,1260,1156
2003,horizon,120,1464,1453
2003,horizon,123,1178,1260
2003,horizon,123,1227,1464
2003,horizon,124,1139,1178
2003,horizon,124,1454,1227
2003,horizon,127,1454,1139
2003,maac,123,1233,1259
2003,maac,123,1265,1145
2003,maac,123,1389,1351
2003,maac,124,1193,1389
2003,maac,124,1310,1233
2003,maac,124,1373,1265
2003,maac,125,1193,1373
2003,maac,125,1264,1310
2003,maac,126,1264,1193
2003,mac,126,1132,1123
2003,mac,126,1267,1185
2003,mac,126,1296,1138
2003,mac,126,1325,1103
2003,mac,126,1444,1405
2003,mac,129,1141,1132
2003,mac,129,1245,1267
2003,mac,129,1296,1444
2003,mac,129,1325,1275
2003,mac,130,1141,1296
