Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2003,10,1104,68,1328,62,N,0
2003,10,1272,70,1393,63,N,0
2003,11,1266,73,1437,61,N,0
2003,11,1296,56,1457,50,N,0
2003,11,1400,77,1208,71,N,0
2003,11,1458,81,1186,55,H,0
2003,12,1161,80,1236,62,H,0
2003,12,1186,75,1457,61,N,0
2003,12,1194,71,1156,66,N,0
2003,12,1458,84,1296,56,H,0
2003,13,1166,106,1426,50,H,0
2003,13,1202,74,1106,73,N,0
2003,13,1237,66,1135,65,N,0
2003,13,1323,76,1125,48,H,0
2003,14,1125,83,1135,77,N,1
2003,14,1156,78,1236,71,N,0
2003,14,1161,81,1194,56,H,0
2003,14,1166,82,1202,57,H,0
2003,14,1183,73,1129,59,A,0
2003,14,1314,85,1336,55,H,0
2003,14,1323,89,1237,45,H,0
2003,14,1353,60,1162,36,H,0
2003,14,1390,61,1131,57,H,0
2003,14,1426,59,1106,47,N,0
2003,14,1462,87,1389,48,H,0
2003,15,1161,77,1156,63,H,0
2003,15,1194,93,1236,86,N,2
2003,15,1196,76,1256,55,H,0
2003,15,1242,81,1221,57,H,0
2003,15,1422,84,1447,65,H,0
2003,16,1314,71,1353,67,H,0
2003,16,1390,63,1462,62,H,0
2003,17,1196,99,1183,65,H,0
2003,17,1304,68,1147,45,N,0
2003,18,1104,82,1106,56,H,0
2003,18,1113,59,1287,56,H,0
2003,18,1116,81,1238,44,H,0
2003,18,1117,83,1369,71,H,0
2003,18,1120,81,1459,63,H,0
2003,18,1122,81,1272,80,A,1
2003,18,1123,72,1240,64,N,0
2003,18,1133,95,1337,81,H,1
2003,18,1139,69,1236,53,A,0
2003,18,1140,71,1405,56,N,0
2003,18,1141,61,1206,58,H,0
2003,18,1148,77,1389,67,H,0
2003,18,1150,89,1253,61,H,0
2003,18,1151,68,1359,66,A,0
2003,18,1157,77,1441,72,A,0
2003,18,1158,84,1149,70,N,0
2003,18,1160,97,1142,69,H,0
2003,18,1165,78,1138,72,A,0
2003,18,1179,74,1194,62,H,0
2003,18,1187,65,1292,63,A,0
2003,18,1191,73,1227,68,H,0
2003,18,1200,79,1456,76,A,0
2003,18,1207,99,1212,46,H,0
2003,18,1211,69,1220,61,H,0
2003,18,1217,69,1193,67,A,0
2003,18,1218,81,1114,65,H,0
2003,18,1219,70,1319,65,N,0
2003,18,1232,63,1464,56,H,0
2003,18,1241,68,1202,66,A,0
2003,18,1242,105,1422,66,H,0
2003,18,1247,73,1174,56,H,0
2003,18,1250,68,1171,62,H,0
2003,18,1258,85,1260,79,H,0
2003,18,1261,68,1311,24,H,0
2003,18,1265,72,1159,65,H,0
2003,18,1266,64,1164,46,H,0
2003,18,1267,92,1310,90,A,0
2003,18,1277,66,1421,52,H,0
2003,18,1281,72,1110,57,H,0
2003,18,1298,68,1416,56,H,0
2003,18,1301,84,1291,60,H,0
2003,18,1308,62,1410,59,N,0
2003,18,1317,81,1283,78,A,0
2003,18,1320,77,1285,71,A,0
2003,18,1321,56,1271,36,H,0
2003,18,1323,73,1137,42,H,0
2003,18,1328,87,1414,65,H,0
