Season,Seed,TeamID
2007,W01,3314
2007,W02,3345
2007,W03,3208
2007,W04,3401
2007,W05,3203
2007,W06,3235
2007,W07,3210
2007,W08,3143
2007,W09,3323
2007,W10,3177
2007,W11,3449
2007,W12,3129
2007,W13,3426
2007,W14,3125
2007,W15,3331
2007,W16,3341
2007,X01,3397
2007,X02,3268
2007,X03,3328
2007,X04,3326
2007,X05,3292
2007,X06,3266
2007,X07,3279
2007,X08,3338
2007,X09,3241
2007,X10,3395
2007,X11,3418
2007,X12,3211
2007,X13,3265
2007,X14,3369
2007,X15,3217
2007,X16,3179
2007,Y01,3163
2007,Y02,3390
2007,Y03,3261
2007,Y04,3301
2007,Y05,3124
2007,Y06,3462
2007,Y07,3330
2007,Y08,3307
2007,Y09,3453
2007,Y10,3199
2007,Y11,3452
2007,Y12,3151
2007,Y13,3352
2007,Y14,3421
2007,Y15,3226
2007,Y16,3420
2007,Z01,3181
2007,Z02,3435
2007,Z03,3113
2007,Z04,3353
2007,Z05,3277
2007,Z06,3257
2007,Z07,3132
2007,Z08,3396
2007,Z09,3304
2007,Z10,3329
2007,Z11,3140
2007,Z12,3174
2007,Z13,3187
2007,Z14,3415
2007,Z15,3175
2007,Z16,3221
