Season,DayNum,team_1,team_2,team_1_won,team_1_Season,team_1_TeamID,team_1_FGM,team_1_FGA,team_1_FGM2,team_1_FGA2,team_1_FGM3,team_1_FGA3,team_1_FTM,team_1_FTA,team_1_OR,team_1_DR,team_1_Ast,team_1_TO,team_1_Stl,team_1_Blk,team_1_PF,team_1_FGM_A,team_1_FGA_A,team_1_FGM2_A,team_1_FGA2_A,team_1_FGM3_A,team_1_FGA3_A,team_1_FTM_A,team_1_FTA_A,team_1_OR_A,team_1_DR_A,team_1_Ast_A,team_1_TO_A,team_1_Stl_A,team_1_Blk_A,team_1_PF_A,team_1_BIH,team_1_COL,team_1_DOL,team_1_DUN,team_1_MAS,team_1_MOR,team_1_POM,team_1_RPI,team_1_RTH,team_1_SEL,team_1_WLK,team_1_WOL,team_2_Season,team_2_TeamID,team_2_FGM,team_2_FGA,team_2_FGM2,team_2_FGA2,team_2_FGM3,team_2_FGA3,team_2_FTM,team_2_FTA,team_2_OR,team_2_DR,team_2_Ast,team_2_TO,team_2_Stl,team_2_Blk,team_2_PF,team_2_FGM_A,team_2_FGA_A,team_2_FGM2_A,team_2_FGA2_A,team_2_FGM3_A,team_2_FGA3_A,team_2_FTM_A,team_2_FTA_A,team_2_OR_A,team_2_DR_A,team_2_Ast_A,team_2_TO_A,team_2_Stl_A,team_2_Blk_A,team_2_PF_A,team_2_BIH,team_2_COL,team_2_DOL,team_2_DUN,team_2_MAS,team_2_MOR,team_2_POM,team_2_RPI,team_2_RTH,team_2_SEL,team_2_WLK,team_2_WOL
2004,10,1266,1385,1,2004.0,1266.0,23.33,54.89,15.96,36.63,7.37,18.26,16.89,22.41,12.48,22.63,12.44,14.07,5.59,2.33,19.41,24.3,55.11,17.0,34.44,7.3,20.67,13.15,20.04,10.85,21.15,14.33,13.7,6.78,3.15,20.33,72.125,73.55555555555556,64.35714285714286,273.57142857142856,64.11111111111111,52.76923076923077,79.38888888888889,79.38461538461539,70.4,68.92307692307692,95.26666666666667,66.77777777777777,2004.0,1385.0,23.63,59.56,19.19,45.44,4.44,14.11,10.26,16.0,14.85,22.0,10.74,15.33,8.04,4.33,17.89,24.63,56.52,17.48,37.04,7.15,19.48,14.48,20.96,13.26,24.0,16.04,14.33,7.89,4.15,15.93,215.125,199.11111111111111,213.5,273.57142857142856,193.83333333333334,97.92307692307692,190.16666666666666,149.76923076923077,170.22222222222223,188.23076923076923,216.93333333333334,189.77777777777777
2004,10,1272,1448,0,2004.0,1272.0,24.75,58.64,16.04,34.43,8.71,24.21,15.36,23.21,13.46,25.14,14.29,12.93,7.46,5.11,18.21,22.21,55.43,15.29,36.29,6.93,19.14,14.57,20.68,10.93,24.04,13.32,15.07,6.25,2.71,21.0,36.0,25.0,33.57142857142857,273.57142857142856,32.94444444444444,31.923076923076923,35.77777777777778,34.15384615384615,34.4,32.76923076923077,30.666666666666668,31.333333333333332,2004.0,1448.0,28.5,60.43,20.86,40.46,7.64,19.96,19.18,26.89,14.04,23.5,15.75,15.04,9.25,3.25,20.82,25.93,58.32,18.57,38.0,7.36,20.32,16.43,23.36,12.43,21.96,14.11,17.61,7.86,4.04,23.11,9.5625,20.11111111111111,9.428571428571429,273.57142857142856,9.055555555555555,12.0,8.11111111111111,15.153846153846153,10.5,11.0,10.0,14.444444444444445
2004,11,1104,1338,0,2004.0,1104.0,24.9,55.0,17.76,36.38,7.14,18.62,15.28,21.86,11.31,24.0,11.86,13.28,6.45,3.1,18.34,23.28,55.93,16.0,35.07,7.28,20.86,13.62,19.48,11.52,22.1,11.34,13.45,5.0,3.41,20.17,43.375,37.0,44.57142857142857,273.57142857142856,48.5,40.0,47.388888888888886,19.53846153846154,33.5,31.76923076923077,45.733333333333334,35.55555555555556,2004.0,1338.0,25.72,53.44,21.53,40.12,4.19,13.31,13.25,20.31,12.91,23.72,15.06,12.44,5.88,4.91,14.5,21.41,55.62,16.31,38.88,5.09,16.75,8.19,12.91,12.84,18.59,11.25,12.78,5.09,2.88,18.25,8.8125,6.555555555555555,7.0,273.57142857142856,8.222222222222221,14.461538461538462,10.0,17.615384615384617,6.0,9.461538461538462,23.266666666666666,5.333333333333333
2004,11,1211,1386,0,2004.0,1211.0,29.03,56.38,22.52,40.66,6.52,15.72,17.76,23.48,11.55,27.93,18.21,13.55,6.28,3.79,15.93,23.34,60.79,15.9,39.62,7.45,21.17,11.79,17.1,12.1,19.0,13.21,13.0,6.14,2.28,19.97,9.625,7.777777777777778,7.428571428571429,273.57142857142856,12.833333333333334,16.0,12.055555555555555,11.0,6.6,9.153846153846153,6.266666666666667,6.666666666666667,2004.0,1386.0,27.18,56.79,17.43,32.82,9.75,23.96,13.68,19.46,9.68,23.25,16.54,11.71,9.14,3.57,17.04,22.11,56.18,17.68,40.0,4.43,16.18,12.86,18.68,13.64,23.04,11.64,16.57,6.71,2.39,17.96,1.5625,1.4444444444444444,1.0,273.57142857142856,5.333333333333333,10.384615384615385,6.777777777777778,1.6153846153846154,3.1,2.3846153846153846,1.4,1.7777777777777777
2004,12,1227,1414,1,2004.0,1227.0,25.48,55.9,20.48,43.19,5.0,12.71,14.03,22.13,13.29,22.16,14.77,12.58,7.68,2.74,17.65,22.55,52.29,16.29,34.74,6.26,17.55,11.16,17.13,10.87,21.03,14.03,16.26,5.94,3.35,20.68,95.8125,99.22222222222223,86.14285714285714,273.57142857142856,84.77777777777777,80.07692307692308,90.44444444444444,148.6153846153846,103.66666666666667,108.92307692307692,83.73333333333333,110.88888888888889,2004.0,1414.0,21.52,47.85,16.11,33.52,5.41,14.33,14.44,21.0,10.11,22.81,13.44,16.15,5.48,2.59,19.37,22.26,53.3,15.19,34.44,7.07,18.85,14.52,20.37,11.15,19.7,11.63,12.0,6.96,2.93,20.26,158.875,194.55555555555554,165.64285714285714,273.57142857142856,163.61111111111111,172.69230769230768,183.5,185.53846153846155,182.88888888888889,168.15384615384616,172.4,184.55555555555554
2004,12,1273,1325,1,2004.0,1273.0,24.69,57.62,17.17,37.17,7.52,20.45,14.1,20.48,13.52,23.14,13.45,16.93,5.97,3.24,17.72,27.72,61.38,19.59,39.1,8.14,22.28,12.83,17.76,12.66,22.62,15.38,13.59,9.31,3.34,19.41,202.5,216.88888888888889,207.35714285714286,273.57142857142856,206.22222222222223,238.92307692307693,224.0,194.23076923076923,221.44444444444446,202.46153846153845,206.93333333333334,215.11111111111111,2004.0,1325.0,21.43,53.37,14.27,33.03,7.17,20.33,16.63,23.07,11.77,22.8,11.3,15.0,6.1,2.13,19.7,23.83,54.93,16.3,33.97,7.53,20.97,14.47,21.07,11.3,23.2,13.17,14.07,5.57,3.77,19.63,242.0625,233.11111111111111,246.78571428571428,273.57142857142856,221.83333333333334,156.92307692307693,202.94444444444446,234.84615384615384,209.66666666666666,230.69230769230768,230.26666666666668,229.44444444444446
2004,12,1324,1360,1,2004.0,1324.0,26.04,60.71,19.54,41.25,6.5,19.46,14.82,22.93,12.75,21.64,13.93,13.43,8.68,3.36,19.43,25.64,55.86,20.07,39.71,5.57,16.14,17.25,23.5,11.46,26.14,14.21,16.54,7.07,2.14,19.89,183.5625,226.77777777777777,183.78571428571428,273.57142857142856,162.33333333333334,175.53846153846155,141.5,206.53846153846155,192.55555555555554,179.6153846153846,173.2,215.33333333333334,2004.0,1360.0,24.03,53.17,17.17,36.31,6.86,16.86,12.69,18.76,8.83,23.55,15.79,18.62,6.1,1.41,17.76,29.0,59.72,19.69,36.24,9.31,23.48,13.1,18.79,10.62,23.83,18.69,13.55,9.93,3.52,19.0,273.125,295.3333333333333,279.0,273.57142857142856,254.72222222222223,212.23076923076923,259.77777777777777,265.6923076923077,272.8888888888889,266.0,284.26666666666665,285.0
2004,12,1164,1462,0,2004.0,1164.0,21.0,51.41,14.5,33.47,6.5,17.94,13.03,19.47,11.41,22.88,11.12,15.03,6.34,3.28,17.72,20.28,50.16,13.53,30.81,6.75,19.34,13.56,19.44,9.91,22.41,11.47,15.38,6.31,2.97,18.53,258.75,244.11111111111111,255.35714285714286,273.57142857142856,258.5,254.46153846153845,257.1666666666667,275.38461538461536,271.1111111111111,271.46153846153845,256.93333333333334,269.0,2004.0,1462.0,24.55,55.64,16.94,35.06,7.61,20.58,13.73,20.21,11.79,23.7,13.48,12.55,7.03,2.24,16.64,22.79,54.67,17.45,36.55,5.33,18.12,11.45,16.7,10.61,22.88,11.52,14.15,6.0,3.39,18.24,86.3125,68.33333333333333,69.71428571428571,273.57142857142856,63.77777777777778,35.76923076923077,52.833333333333336,72.76923076923077,64.8,71.6923076923077,69.06666666666666,74.77777777777777
2004,13,1291,1306,0,2004.0,1291.0,23.97,58.28,17.14,38.41,6.83,19.86,12.76,18.52,12.21,23.28,12.07,14.21,6.9,1.93,20.72,24.79,55.17,18.59,36.79,6.21,18.38,15.59,22.9,11.34,25.55,12.79,15.24,6.45,3.69,18.52,299.375,289.22222222222223,299.07142857142856,273.57142857142856,295.1666666666667,289.38461538461536,293.55555555555554,289.0769230769231,292.6666666666667,299.0,297.2,292.22222222222223,2004.0,1306.0,21.4,51.77,15.43,34.4,5.97,17.37,11.6,17.6,11.07,23.53,11.83,16.47,6.87,2.57,16.13,23.67,56.07,16.87,36.5,6.8,19.57,10.87,15.87,11.43,23.03,12.03,13.23,8.0,3.47,17.77,278.25,289.55555555555554,288.07142857142856,273.57142857142856,285.5,291.53846153846155,275.8888888888889,274.46153846153845,293.3333333333333,292.9230769230769,286.2,293.6666666666667
2004,13,1227,1324,0,2004.0,1227.0,25.48,55.9,20.48,43.19,5.0,12.71,14.03,22.13,13.29,22.16,14.77,12.58,7.68,2.74,17.65,22.55,52.29,16.29,34.74,6.26,17.55,11.16,17.13,10.87,21.03,14.03,16.26,5.94,3.35,20.68,95.8125,99.22222222222223,86.14285714285714,273.57142857142856,84.77777777777777,80.07692307692308,90.44444444444444,148.6153846153846,103.66666666666667,108.92307692307692,83.73333333333333,110.88888888888889,2004.0,1324.0,26.04,60.71,19.54,41.25,6.5,19.46,14.82,22.93,12.75,21.64,13.93,13.43,8.68,3.36,19.43,25.64,55.86,20.07,39.71,5.57,16.14,17.25,23.5,11.46,26.14,14.21,16.54,7.07,2.14,19.89,183.5625,226.77777777777777,183.78571428571428,273.57142857142856,162.33333333333334,175.53846153846155,141.5,206.53846153846155,192.55555555555554,179.6153846153846,173.2,215.33333333333334
