Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,SecondaryTourney
1987,137,1114,42,1124,41,H,0,NIT
1987,137,1116,67,1117,64,A,1,NIT
1987,137,1129,62,1428,61,H,0,NIT
1987,137,1143,72,1168,68,H,0,NIT
1987,137,1156,92,1151,73,A,0,NIT
1987,137,1199,107,1348,92,H,0,NIT
1987,137,1229,79,1103,72,H,0,NIT
1987,137,1247,86,1437,84,A,0,NIT
1987,137,1304,78,1266,76,H,0,NIT
1987,137,1310,74,1371,65,H,0,NIT
1987,137,1333,85,1307,82,A,0,NIT
1987,137,1372,70,1241,63,H,0,NIT
1987,137,1379,93,1279,75,H,0,NIT
1987,137,1387,76,1389,60,H,0,NIT
1987,137,1435,74,1239,72,H,0,NIT
1987,137,1449,98,1286,90,A,0,NIT
1987,141,1114,54,1372,48,H,0,NIT
1987,141,1143,65,1333,62,A,0,NIT
1987,141,1229,79,1156,77,A,0,NIT
1987,141,1247,89,1310,81,A,0,NIT
1987,141,1304,78,1116,71,H,0,NIT
1987,141,1379,83,1387,78,A,0,NIT
1987,141,1435,109,1199,92,H,0,NIT
1987,141,1449,73,1129,68,H,0,NIT
1987,145,1114,80,1143,73,H,0,NIT
1987,145,1247,70,1229,50,H,0,NIT
1987,145,1304,81,1449,76,H,0,NIT
1987,145,1379,95,1435,88,A,0,NIT
1987,148,1247,92,1114,73,N,0,NIT
1987,148,1379,82,1304,75,N,0,NIT
1987,150,1304,76,1114,67,N,0,NIT
1987,150,1379,84,1247,80,N,0,NIT
