Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2012,138,3116,72,3173,55,N,0,26,66,6,14,14,18,16,31,17,8,7,1,12,21,59,8,28,5,10,9,28,16,12,2,5,18
2012,138,3163,83,3341,47,H,0,27,59,7,16,22,24,18,27,20,15,11,8,12,19,54,4,14,5,8,9,14,7,17,6,3,18
2012,138,3177,59,3140,55,N,0,23,54,3,11,10,17,7,25,7,15,14,3,11,20,59,6,24,9,10,14,29,17,20,8,5,18
2012,138,3211,86,3353,73,H,0,26,61,9,19,25,33,17,27,15,19,12,2,16,26,63,7,21,14,24,15,21,14,19,8,2,25
2012,138,3243,67,3343,64,N,0,25,54,5,15,12,14,7,22,16,10,2,4,14,26,61,3,12,9,12,16,24,8,14,5,0,10
2012,138,3246,68,3270,62,N,0,25,63,2,17,16,28,22,36,15,20,6,8,25,21,70,2,9,18,25,18,22,9,13,12,2,21
2012,138,3257,67,3277,55,N,0,24,59,4,15,15,19,16,24,15,12,9,4,9,25,61,3,16,2,6,13,21,14,14,7,3,17
2012,138,3268,59,3298,44,H,0,22,58,4,10,11,14,12,34,13,11,5,1,9,18,59,6,25,2,2,7,26,10,10,4,1,13
2012,138,3274,70,3226,41,N,0,24,52,3,13,19,28,18,27,10,20,12,4,16,13,52,3,20,12,17,13,15,6,20,9,6,18
2012,138,3345,83,3355,68,H,0,32,64,11,22,8,11,11,19,23,7,13,9,16,22,55,10,21,14,18,14,19,14,15,4,3,12
2012,138,3376,80,3185,48,N,0,32,60,5,19,11,14,11,27,22,17,11,11,18,16,60,0,3,16,22,16,20,10,17,6,3,12
2012,138,3390,73,3214,51,N,0,29,50,6,12,9,14,8,36,21,19,5,7,15,20,63,2,12,9,17,10,15,8,6,14,1,11
2012,138,3397,72,3404,49,N,0,28,70,10,27,6,10,18,34,15,8,8,10,9,19,66,4,20,7,8,13,26,12,8,3,4,12
2012,138,3401,69,3107,47,H,0,27,58,7,12,8,18,11,22,13,15,11,8,15,19,60,3,10,6,16,23,25,8,24,8,3,19
2012,138,3452,68,3400,55,N,0,24,50,6,14,14,18,11,31,17,18,5,4,19,19,68,5,14,12,20,22,19,9,11,11,2,19
2012,138,3453,71,3235,57,A,0,25,57,11,29,10,13,6,16,17,13,20,2,20,17,37,9,21,14,19,7,27,13,30,6,2,16
2012,139,3124,81,3364,40,N,0,27,46,4,8,23,36,12,28,15,13,6,5,11,16,60,2,14,6,7,15,15,9,16,4,1,25
2012,139,3143,84,3234,74,N,0,30,66,3,16,21,30,19,22,18,11,13,4,16,30,59,5,14,9,10,7,22,18,18,9,4,21
2012,139,3174,73,3114,42,N,0,28,63,7,12,10,15,13,27,12,7,7,4,13,16,52,2,12,8,15,13,26,6,19,1,5,15
2012,139,3181,82,3359,47,N,0,28,54,4,11,22,25,10,31,15,13,6,4,14,17,53,7,25,6,7,6,17,9,18,5,3,16
2012,139,3196,70,3326,65,N,0,26,74,9,21,9,13,20,26,14,10,3,2,12,28,59,4,11,5,10,6,29,13,13,7,11,12
