Season,DayNum,team_1,team_2,team_1_won,team_1_Season,team_1_TeamID,team_1_FGM,team_1_FGA,team_1_FGM2,team_1_FGA2,team_1_FGM3,team_1_FGA3,team_1_FTM,team_1_FTA,team_1_OR,team_1_DR,team_1_Ast,team_1_TO,team_1_Stl,team_1_Blk,team_1_PF,team_1_FGM_A,team_1_FGA_A,team_1_FGM2_A,team_1_FGA2_A,team_1_FGM3_A,team_1_FGA3_A,team_1_FTM_A,team_1_FTA_A,team_1_OR_A,team_1_DR_A,team_1_Ast_A,team_1_TO_A,team_1_Stl_A,team_1_Blk_A,team_1_PF_A,team_1_BIH,team_1_COL,team_1_DOL,team_1_DUN,team_1_MAS,team_1_MOR,team_1_POM,team_1_RPI,team_1_RTH,team_1_SEL,team_1_WLK,team_1_WOL,team_2_Season,team_2_TeamID,team_2_FGM,team_2_FGA,team_2_FGM2,team_2_FGA2,team_2_FGM3,team_2_FGA3,team_2_FTM,team_2_FTA,team_2_OR,team_2_DR,team_2_Ast,team_2_TO,team_2_Stl,team_2_Blk,team_2_PF,team_2_FGM_A,team_2_FGA_A,team_2_FGM2_A,team_2_FGA2_A,team_2_FGM3_A,team_2_FGA3_A,team_2_FTM_A,team_2_FTA_A,team_2_OR_A,team_2_DR_A,team_2_Ast_A,team_2_TO_A,team_2_Stl_A,team_2_Blk_A,team_2_PF_A,team_2_BIH,team_2_COL,team_2_DOL,team_2_DUN,team_2_MAS,team_2_MOR,team_2_POM,team_2_RPI,team_2_RTH,team_2_SEL,team_2_WLK,team_2_WOL
2010,7,1143,1293,1,2010.0,1143.0,27.91,58.45,21.33,40.82,6.58,17.64,15.58,20.58,11.48,24.27,14.45,12.0,5.67,2.48,17.0,24.64,56.85,18.97,39.21,5.67,17.64,13.45,19.3,10.76,21.12,12.45,12.94,5.45,3.82,17.39,42.44444444444444,39.0,45.0,25.875,38.285714285714285,23.157894736842106,15.333333333333334,21.8,33.142857142857146,249.7,30.923076923076923,50.142857142857146,2010.0,1293.0,26.78,53.94,20.5,37.03,6.28,16.91,16.25,23.12,12.0,24.25,15.19,14.5,9.28,5.41,17.47,21.28,54.75,15.81,38.66,5.47,16.09,13.0,18.59,12.12,18.72,10.88,16.53,6.47,2.84,18.75,61.44444444444444,72.57142857142857,60.5,73.125,60.0,101.84210526315789,55.8,78.93333333333334,83.71428571428571,249.7,52.0,54.07142857142857
2010,7,1198,1314,0,2010.0,1198.0,24.42,58.81,18.97,39.94,5.45,18.87,13.06,18.87,11.74,20.55,12.23,13.35,8.06,1.81,19.52,27.0,55.32,19.03,34.77,7.97,20.55,15.03,21.16,11.03,26.39,16.03,14.74,7.16,4.19,17.97,299.8888888888889,305.7142857142857,298.7142857142857,271.75,296.64285714285717,278.42105263157896,289.8,278.8,302.7857142857143,249.7,300.6923076923077,290.7857142857143,2010.0,1314.0,27.34,61.69,22.59,47.53,4.75,14.16,15.75,23.97,15.12,26.84,15.62,15.41,6.81,5.81,15.03,27.03,65.28,19.69,43.81,7.34,21.47,10.91,15.62,13.31,23.09,14.34,13.81,8.72,4.62,19.72,59.333333333333336,66.0,51.714285714285715,57.125,53.357142857142854,27.736842105263158,51.666666666666664,71.53333333333333,35.57142857142857,249.7,65.3076923076923,56.785714285714285
2010,7,1108,1326,0,2010.0,1108.0,21.0,55.39,16.65,41.29,4.35,14.1,14.29,23.39,11.48,22.87,8.68,20.71,6.9,3.16,21.61,28.65,61.68,21.45,42.9,7.19,18.77,17.52,27.58,15.06,27.81,18.26,15.74,10.77,5.42,20.29,346.55555555555554,343.92857142857144,346.0,347.0,346.92857142857144,346.8421052631579,346.46666666666664,336.06666666666666,346.0,249.7,345.9230769230769,343.0,2010.0,1326.0,26.82,54.06,19.5,35.18,7.32,18.88,13.26,19.29,9.09,24.38,14.71,11.32,7.15,4.09,15.29,22.12,53.85,15.32,34.06,6.79,19.79,10.18,14.41,9.68,21.65,12.38,14.21,5.15,2.06,18.03,30.22222222222222,46.285714285714285,29.0,9.875,25.5,9.947368421052632,12.266666666666667,50.266666666666666,24.714285714285715,249.7,34.07692307692308,42.785714285714285
2010,7,1107,1393,0,2010.0,1107.0,22.19,54.25,16.12,35.97,6.06,18.28,12.28,17.03,12.47,23.66,11.88,16.16,5.84,3.03,18.81,24.31,55.88,17.38,36.84,6.94,19.03,13.56,19.62,11.09,22.19,13.53,12.25,8.12,4.03,16.75,303.55555555555554,295.7142857142857,298.57142857142856,290.875,295.2857142857143,268.4736842105263,280.6,283.6,297.64285714285717,249.7,294.9230769230769,297.2857142857143,2010.0,1393.0,30.06,58.28,23.34,40.84,6.72,17.44,14.62,21.78,12.12,26.03,19.38,15.09,10.0,6.56,14.62,24.59,61.66,16.88,36.75,7.72,24.91,9.97,15.62,14.0,20.5,15.84,16.25,8.34,2.31,18.25,3.2222222222222223,3.5714285714285716,3.0714285714285716,4.5,2.4285714285714284,5.526315789473684,3.933333333333333,5.866666666666666,1.8571428571428572,249.7,3.3076923076923075,3.4285714285714284
2010,9,1143,1178,1,2010.0,1143.0,27.91,58.45,21.33,40.82,6.58,17.64,15.58,20.58,11.48,24.27,14.45,12.0,5.67,2.48,17.0,24.64,56.85,18.97,39.21,5.67,17.64,13.45,19.3,10.76,21.12,12.45,12.94,5.45,3.82,17.39,42.44444444444444,39.0,45.0,25.875,38.285714285714285,23.157894736842106,15.333333333333334,21.8,33.142857142857146,249.7,30.923076923076923,50.142857142857146,2010.0,1178.0,24.21,52.79,19.97,40.0,4.24,12.79,16.36,24.85,11.52,24.0,13.64,15.27,7.24,3.52,18.55,22.91,54.76,16.7,35.3,6.21,19.45,14.06,19.64,10.42,21.58,11.55,15.03,6.97,2.45,19.97,136.33333333333334,140.28571428571428,150.35714285714286,120.875,142.92857142857142,162.89473684210526,143.33333333333334,171.46666666666667,135.78571428571428,249.7,129.92307692307693,147.07142857142858
2010,9,1300,1314,0,2010.0,1300.0,20.88,54.88,16.04,39.8,4.84,15.08,10.2,15.24,11.2,18.68,11.28,16.64,7.92,2.92,18.48,26.28,53.04,20.88,36.68,5.4,16.36,13.84,20.24,11.24,25.44,17.4,16.72,8.04,4.04,15.16,341.3333333333333,341.92857142857144,338.64285714285717,336.25,338.57142857142856,338.63157894736844,336.1333333333333,338.6666666666667,338.42857142857144,249.7,333.46153846153845,336.2857142857143,2010.0,1314.0,27.34,61.69,22.59,47.53,4.75,14.16,15.75,23.97,15.12,26.84,15.62,15.41,6.81,5.81,15.03,27.03,65.28,19.69,43.81,7.34,21.47,10.91,15.62,13.31,23.09,14.34,13.81,8.72,4.62,19.72,59.333333333333336,66.0,51.714285714285715,57.125,53.357142857142854,27.736842105263158,51.666666666666664,71.53333333333333,35.57142857142857,249.7,65.3076923076923,56.785714285714285
2010,9,1352,1393,0,2010.0,1352.0,23.32,53.32,17.68,37.85,5.65,15.47,16.21,24.5,11.79,23.26,12.5,14.68,7.56,2.29,21.35,21.03,51.44,14.71,31.85,6.32,19.59,17.29,24.15,11.21,22.41,12.03,15.68,6.85,3.21,20.06,167.0,182.64285714285714,186.57142857142858,199.75,197.5,178.42105263157896,228.46666666666667,195.86666666666667,216.21428571428572,249.7,195.69230769230768,194.0,2010.0,1393.0,30.06,58.28,23.34,40.84,6.72,17.44,14.62,21.78,12.12,26.03,19.38,15.09,10.0,6.56,14.62,24.59,61.66,16.88,36.75,7.72,24.91,9.97,15.62,14.0,20.5,15.84,16.25,8.34,2.31,18.25,3.2222222222222223,3.5714285714285716,3.0714285714285716,4.5,2.4285714285714284,5.526315789473684,3.933333333333333,5.866666666666666,1.8571428571428572,249.7,3.3076923076923075,3.4285714285714284
2010,10,1209,1301,0,2010.0,1209.0,23.03,55.1,18.74,41.87,4.29,13.23,11.45,16.74,13.1,20.23,11.03,13.35,6.97,3.23,18.94,21.58,50.42,16.1,33.68,5.48,16.74,15.42,21.77,11.74,21.65,12.61,14.1,7.06,3.52,15.9,228.77777777777777,227.71428571428572,231.42857142857142,193.625,224.21428571428572,199.42105263157896,202.0,237.93333333333334,221.85714285714286,249.7,216.92307692307693,223.57142857142858,2010.0,1301.0,23.97,54.91,18.5,38.56,5.47,16.35,13.88,20.38,11.5,23.44,13.68,13.09,6.56,4.41,17.97,23.47,55.85,18.82,40.91,4.65,14.94,12.91,19.71,12.74,22.97,11.47,13.32,7.21,3.82,18.38,74.33333333333333,80.14285714285714,66.07142857142857,59.625,71.28571428571429,78.63157894736842,76.73333333333333,85.93333333333334,68.5,249.7,81.3076923076923,79.71428571428571
2010,10,1241,1326,0,2010.0,1241.0,24.12,54.85,18.39,36.52,5.73,18.33,13.0,19.03,10.7,24.12,14.0,14.45,6.18,4.24,16.12,25.42,60.03,19.36,42.09,6.06,17.94,13.0,18.7,13.03,23.0,13.94,12.06,7.7,2.55,17.45,224.77777777777777,220.92857142857142,219.85714285714286,209.0,223.28571428571428,194.05263157894737,230.13333333333333,254.8,231.21428571428572,249.7,219.92307692307693,221.07142857142858,2010.0,1326.0,26.82,54.06,19.5,35.18,7.32,18.88,13.26,19.29,9.09,24.38,14.71,11.32,7.15,4.09,15.29,22.12,53.85,15.32,34.06,6.79,19.79,10.18,14.41,9.68,21.65,12.38,14.21,5.15,2.06,18.03,30.22222222222222,46.285714285714285,29.0,9.875,25.5,9.947368421052632,12.266666666666667,50.266666666666666,24.714285714285715,249.7,34.07692307692308,42.785714285714285
2010,11,1111,1423,1,2010.0,1111.0,24.84,52.45,17.71,34.42,7.13,18.03,16.45,22.0,10.77,27.16,11.19,15.03,5.39,2.9,17.74,24.42,58.0,16.61,35.77,7.81,22.23,12.32,18.87,10.13,19.84,13.35,10.42,7.0,2.45,19.71,147.66666666666666,145.64285714285714,150.78571428571428,145.25,161.35714285714286,157.21052631578948,160.26666666666668,143.0,169.71428571428572,249.7,151.76923076923077,150.42857142857142,2010.0,1423.0,23.29,56.16,16.61,36.16,6.68,20.0,12.9,20.0,12.61,24.0,12.68,15.87,5.13,4.87,20.42,25.42,58.35,21.0,43.77,4.42,14.58,16.19,24.32,13.58,24.35,11.55,12.52,8.42,4.29,18.65,211.11111111111111,210.35714285714286,202.71428571428572,240.875,185.92857142857142,213.94736842105263,165.26666666666668,189.6,179.42857142857142,249.7,192.30769230769232,211.92857142857142
