TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA
1102,20.0,45.59,14.38,27.48,5.62,18.1,10.0,15.69,6.76,19.86,12.28,12.79,4.83,1.52,17.55,21.45,47.1,14.24,26.28,7.21,20.83,12.86,18.83,8.86,22.21,13.0,11.66,5.93,2.93,16.03
1103,25.09,57.64,18.48,38.12,6.61,19.52,14.24,21.39,13.45,22.7,13.52,13.67,6.24,3.18,19.88,22.79,53.79,17.82,38.52,4.97,15.27,15.91,22.55,11.42,22.24,10.85,14.33,7.06,2.61,19.33
1104,24.72,56.06,19.25,40.44,5.47,15.62,13.59,19.22,12.06,23.12,13.41,12.81,7.78,3.97,18.22,23.0,54.19,17.34,36.38,5.66,17.81,13.12,19.78,12.0,22.44,11.19,13.94,5.81,4.09,16.66
1105,21.17,57.17,17.35,43.61,3.83,13.57,17.65,27.52,13.96,21.61,9.7,15.91,9.39,5.22,20.65,24.83,56.91,19.7,40.57,5.13,16.35,15.52,24.52,15.26,27.17,14.3,18.83,8.09,5.3,20.83
1106,21.21,53.5,15.29,34.43,5.93,19.07,15.68,24.25,13.36,22.32,12.64,16.21,7.46,4.18,20.82,22.36,50.86,17.36,36.82,5.0,14.04,16.71,24.86,10.25,23.61,11.39,15.96,7.86,3.57,21.32
1107,22.19,54.25,16.12,35.97,6.06,18.28,12.28,17.03,12.47,23.66,11.88,16.16,5.84,3.03,18.81,24.31,55.88,17.38,36.84,6.94,19.03,13.56,19.62,11.09,22.19,13.53,12.25,8.12,4.03,16.75
1108,21.0,55.39,16.65,41.29,4.35,14.1,14.29,23.39,11.48,22.87,8.68,20.71,6.9,3.16,21.61,28.65,61.68,21.45,42.9,7.19,18.77,17.52,27.58,15.06,27.81,18.26,15.74,10.77,5.42,20.29
1110,21.97,51.71,16.03,34.48,5.94,17.23,12.74,18.42,9.81,25.58,14.42,14.77,3.52,2.61,19.03,23.61,55.13,18.16,39.74,5.45,15.39,14.52,21.42,9.48,22.68,12.48,9.58,7.9,2.9,17.23
1111,24.84,52.45,17.71,34.42,7.13,18.03,16.45,22.0,10.77,27.16,11.19,15.03,5.39,2.9,17.74,24.42,58.0,16.61,35.77,7.81,22.23,12.32,18.87,10.13,19.84,13.35,10.42,7.0,2.45,19.71
1112,24.03,54.23,17.77,36.74,6.26,17.48,17.58,24.0,9.74,24.52,12.39,14.06,6.0,2.52,19.19,25.39,58.06,19.58,39.55,5.81,18.52,15.45,22.23,11.29,23.13,12.74,12.87,5.84,3.48,20.03
1113,22.56,50.03,14.38,27.78,8.19,22.25,13.44,18.94,8.69,23.19,13.88,11.66,6.66,2.5,16.5,20.41,50.84,14.91,33.59,5.5,17.25,12.16,17.81,10.41,21.5,12.19,12.94,5.5,2.44,17.53
1114,21.68,51.75,15.57,35.61,6.11,16.14,16.61,23.82,9.61,23.57,11.39,13.46,4.71,2.54,20.14,25.25,56.46,17.46,34.64,7.79,21.82,15.61,22.46,11.39,24.21,15.46,11.82,5.32,3.43,19.82
1115,21.59,52.53,17.5,39.06,4.09,13.47,17.12,25.81,12.59,25.62,12.53,16.94,6.84,3.44,22.78,20.56,50.56,15.5,35.12,5.06,15.44,18.5,27.88,9.19,22.41,11.72,14.12,7.91,4.38,21.03
1116,25.91,58.09,19.62,40.0,6.28,18.09,16.62,24.44,10.97,23.5,13.75,13.72,7.25,4.06,18.69,25.78,59.69,18.5,40.12,7.28,19.56,15.09,20.88,12.38,24.72,12.97,14.66,6.62,4.62,20.44
1117,24.07,54.76,18.83,39.17,5.24,15.59,14.52,22.07,11.41,25.97,12.48,13.69,4.83,4.03,18.62,24.03,57.76,18.83,40.34,5.21,17.41,14.24,20.34,11.48,23.55,12.59,11.86,7.03,3.17,19.86
1119,22.0,53.29,16.46,36.39,5.54,16.89,10.71,16.36,10.21,21.46,11.5,14.64,8.29,2.46,20.25,19.32,46.5,12.5,26.07,6.82,20.43,15.68,22.39,9.25,23.96,11.46,17.14,5.64,3.11,17.21
1120,26.23,59.42,17.9,34.06,8.32,25.35,14.26,21.81,12.0,22.87,12.9,13.81,7.84,2.84,20.03,25.94,56.71,19.03,37.26,6.9,19.45,15.45,21.74,10.87,24.87,13.35,15.13,6.71,3.74,18.52
1122,23.97,53.9,17.83,36.67,6.13,17.23,17.13,24.67,10.97,22.67,13.1,14.3,5.93,3.13,17.3,26.2,58.17,19.03,39.07,7.17,19.1,13.8,19.83,12.5,23.57,13.67,13.37,7.23,4.03,20.73
1123,20.31,49.41,16.52,39.07,3.79,10.34,15.9,23.03,10.34,24.72,10.83,14.55,4.93,3.1,17.93,22.21,55.45,16.28,36.17,5.93,19.28,12.28,17.83,11.48,22.45,13.03,11.66,6.72,3.31,20.1
1124,27.16,56.16,20.13,37.94,7.03,18.23,15.35,20.94,12.19,26.45,13.65,14.0,6.39,6.94,18.06,22.97,59.03,16.19,39.0,6.77,20.03,13.84,20.48,13.0,19.61,12.84,12.1,6.1,2.48,18.71
1125,24.61,54.81,16.74,31.94,7.87,22.87,16.0,23.74,11.97,25.13,14.35,16.55,7.16,2.97,19.19,24.29,58.77,19.1,41.65,5.19,17.13,14.74,21.84,13.0,22.35,12.1,14.48,8.48,4.45,20.61
1126,21.3,51.07,17.53,39.47,3.77,11.6,12.1,18.83,11.6,20.7,9.83,12.73,6.47,3.43,17.93,20.37,47.6,14.37,31.8,6.0,15.8,14.17,21.8,10.47,22.2,10.9,13.53,5.87,3.53,15.77
1127,22.41,52.97,17.28,35.34,5.14,17.62,11.72,17.52,11.48,23.31,9.93,14.28,5.28,3.97,17.07,24.14,56.1,16.86,35.55,7.28,20.55,12.62,18.55,12.17,22.31,13.17,11.21,6.41,2.59,16.62
1129,27.94,60.84,22.06,43.13,5.87,17.71,12.26,18.13,11.77,24.23,16.0,14.35,7.48,3.71,16.97,27.19,59.52,20.74,41.97,6.45,17.55,12.48,18.39,10.97,23.87,13.42,14.58,6.16,2.9,16.19
1130,25.74,57.61,20.61,41.9,5.13,15.71,12.58,17.58,12.94,23.32,15.0,12.71,5.0,3.48,16.9,24.71,56.71,19.87,40.65,4.84,16.06,11.81,17.58,10.84,20.68,11.74,11.71,6.06,4.65,17.61
1131,23.22,57.41,14.88,34.16,8.34,23.25,16.03,21.94,11.12,25.62,11.0,13.5,6.97,3.06,21.44,22.5,55.22,16.66,36.44,5.84,18.78,16.03,23.91,11.38,26.34,12.16,14.53,5.94,3.28,19.44
1132,23.07,52.17,18.83,38.97,4.24,13.21,12.45,18.59,10.97,22.69,13.0,14.03,6.79,3.31,16.34,23.17,53.24,15.48,32.45,7.69,20.79,12.55,18.38,10.62,21.62,15.0,12.97,7.14,3.28,17.45
1133,23.26,52.94,17.23,36.0,6.03,16.94,14.9,20.03,9.13,23.81,11.94,12.03,6.29,2.74,16.71,23.39,56.9,16.19,33.55,7.19,23.35,13.42,17.35,11.84,23.06,13.26,12.19,5.77,2.06,18.0
1135,22.79,51.86,16.31,32.79,6.48,19.07,14.48,19.59,7.17,24.55,13.0,13.07,3.72,3.76,14.48,27.9,62.38,21.17,43.31,6.72,19.07,10.59,15.45,12.31,25.17,14.0,9.93,6.93,3.72,18.69
1136,18.77,50.27,13.47,31.7,5.3,18.57,9.03,13.53,8.13,21.73,10.9,16.27,5.93,3.67,20.17,23.8,53.5,17.1,35.3,6.7,18.2,15.2,23.03,12.2,26.27,13.8,12.4,8.27,3.63,14.93
1137,23.13,56.42,16.68,36.84,6.45,19.58,14.29,19.58,10.81,23.0,11.94,11.58,4.9,3.65,17.84,23.29,54.03,16.58,36.77,6.71,17.26,14.68,20.42,10.29,24.35,12.32,12.94,5.48,3.03,18.06
1138,24.93,57.48,18.14,37.69,6.79,19.79,14.97,20.79,12.34,22.86,14.83,14.03,7.41,3.21,18.83,25.07,54.79,18.38,37.28,6.69,17.52,14.55,20.86,10.45,23.45,12.14,14.93,6.97,3.1,18.45
1139,22.72,50.19,15.97,30.44,6.75,19.75,17.91,23.94,9.25,23.59,12.81,12.41,6.84,2.47,18.5,21.19,51.12,16.19,34.94,5.0,16.19,12.66,18.31,8.75,20.41,10.53,13.69,5.19,3.06,20.88
1140,28.39,58.91,20.27,39.36,8.12,19.55,17.7,22.52,10.18,26.79,15.79,11.3,8.55,3.48,17.36,23.0,56.06,17.09,38.45,5.91,17.61,13.76,20.39,9.91,22.64,12.39,15.61,5.82,2.88,18.36
1141,21.45,52.66,13.76,32.1,7.69,20.55,13.38,20.1,12.28,21.1,10.62,14.21,7.97,2.86,21.76,19.97,47.1,14.83,32.14,5.14,14.97,18.9,25.83,10.21,22.31,10.03,15.03,5.83,3.28,18.59
1142,23.81,57.1,17.16,37.23,6.65,19.87,15.94,21.87,12.39,23.1,11.74,13.45,5.52,2.35,22.03,24.06,52.81,17.39,34.68,6.68,18.13,20.52,28.58,9.97,23.97,13.81,12.35,5.71,3.39,17.77
1143,27.91,58.45,21.33,40.82,6.58,17.64,15.58,20.58,11.48,24.27,14.45,12.0,5.67,2.48,17.0,24.64,56.85,18.97,39.21,5.67,17.64,13.45,19.3,10.76,21.12,12.45,12.94,5.45,3.82,17.39
1144,23.04,51.61,18.36,38.29,4.68,13.32,16.93,23.71,11.0,20.43,14.11,14.21,10.21,2.07,18.96,21.61,48.75,15.25,29.68,6.36,19.07,14.36,20.68,10.29,21.46,14.18,18.07,6.39,5.14,19.89
