Season,ConfAbbrev,DayNum,WTeamID,LTeamID
2023,a_sun,119,1468,1316
2023,a_sun,119,1474,1195
2023,a_sun,120,1184,1466
2023,a_sun,120,1244,1474
2023,a_sun,120,1251,1468
2023,a_sun,120,1252,1391
2023,a_sun,122,1244,1252
2023,a_sun,122,1251,1184
2023,a_sun,125,1244,1251
2023,a_ten,127,1247,1348
2023,a_ten,127,1350,1269
2023,a_ten,127,1386,1260
2023,a_ten,128,1172,1382
2023,a_ten,128,1206,1350
2023,a_ten,128,1247,1182
2023,a_ten,128,1386,1203
2023,a_ten,129,1173,1386
2023,a_ten,129,1200,1247
2023,a_ten,129,1387,1206
2023,a_ten,129,1433,1172
2023,a_ten,131,1173,1200
2023,a_ten,131,1433,1387
2023,a_ten,132,1433,1173
2023,aac,129,1187,1378
2023,aac,129,1416,1374
2023,aac,129,1455,1409
2023,aac,130,1153,1396
2023,aac,130,1222,1187
2023,aac,130,1272,1416
2023,aac,130,1408,1455
2023,aac,131,1222,1153
2023,aac,131,1272,1408
2023,aac,132,1272,1222
2023,acc,127,1130,1257
2023,acc,127,1210,1199
2023,acc,127,1439,1323
2023,acc,128,1301,1439
2023,acc,128,1314,1130
2023,acc,128,1338,1210
2023,acc,128,1448,1393
2023,acc,129,1155,1301
2023,acc,129,1181,1338
2023,acc,129,1274,1448
2023,acc,129,1438,1314
2023,acc,130,1181,1274
2023,acc,130,1438,1155
2023,acc,131,1181,1438
2023,aec,124,1127,1420
2023,aec,124,1262,1263
2023,aec,124,1306,1136
2023,aec,124,1436,1312
2023,aec,127,1262,1306
2023,aec,127,1436,1127
2023,aec,131,1436,1262
2023,big_east,128,1177,1371
2023,big_east,128,1385,1139
2023,big_east,128,1437,1207
2023,big_east,129,1163,1344
2023,big_east,129,1166,1437
2023,big_east,129,1266,1385
2023,big_east,129,1462,1177
2023,big_east,130,1266,1163
2023,big_east,130,1462,1166
2023,big_east,131,1266,1462
2023,big_sky,124,1294,1340
2023,big_sky,124,1319,1225
2023,big_sky,125,1286,1294
2023,big_sky,125,1319,1186
2023,big_sky,126,1285,1226
2023,big_sky,126,1451,1170
2023,big_sky,127,1286,1451
2023,big_sky,127,1319,1285
2023,big_sky,128,1286,1319
2023,big_south,121,1144,1342
2023,big_south,121,1149,1219
2023,big_south,123,1144,1255
2023,big_south,123,1347,1457
2023,big_south,123,1367,1205
2023,big_south,123,1421,1149
2023,big_south,124,1144,1347
2023,big_south,124,1421,1367
2023,big_south,125,1421,1144
2023,big_ten,128,1278,1304
2023,big_ten,128,1326,1458
2023,big_ten,129,1268,1278
2023,big_ten,129,1326,1234
2023,big_ten,129,1336,1228
2023,big_ten,129,1353,1276
2023,big_ten,130,1231,1268
2023,big_ten,130,1326,1277
2023,big_ten,130,1336,1321
2023,big_ten,130,1345,1353
2023,big_ten,131,1336,1231
2023,big_ten,131,1345,1326
2023,big_ten,132,1345,1336
2023,big_twelve,128,1329,1328
2023,big_twelve,128,1452,1403
2023,big_twelve,129,1235,1124
2023,big_twelve,129,1242,1452
2023,big_twelve,129,1395,1243
2023,big_twelve,129,1400,1329
2023,big_twelve,130,1242,1235
2023,big_twelve,130,1400,1395
2023,big_twelve,131,1400,1242
2023,big_west,127,1142,1253
2023,big_west,127,1167,1169
2023,big_west,129,1168,1218
2023,big_west,129,1364,1142
2023,big_west,129,1414,1167
2023,big_west,129,1415,1413
2023,big_west,130,1168,1414
2023,big_west,130,1364,1415
2023,big_west,131,1364,1168
2023,caa,123,1284,1214
2023,caa,124,1174,1318
2023,caa,124,1180,1284
2023,caa,124,1392,1299
2023,caa,124,1456,1189
2023,caa,125,1158,1392
2023,caa,125,1220,1456
2023,caa,125,1406,1174
2023,caa,125,1423,1180
2023,caa,126,1158,1406
2023,caa,126,1423,1220
2023,caa,127,1158,1423
2023,cusa,128,1256,1198
2023,cusa,128,1349,1427
2023,cusa,128,1443,1431
2023,cusa,129,1194,1443
2023,cusa,129,1292,1150
2023,cusa,129,1317,1256
2023,cusa,129,1412,1349
2023,cusa,130,1194,1292
2023,cusa,130,1412,1317
2023,cusa,131,1194,1412
2023,horizon,120,1178,1236
2023,horizon,120,1352,1237
2023,horizon,120,1460,1453
2023,horizon,122,1156,1352
2023,horizon,122,1297,1324
2023,horizon,122,1454,1460
2023,horizon,122,1464,1178
2023,horizon,126,1156,1454
2023,horizon,126,1297,1464
2023,horizon,127,1297,1156
2023,ivy,131,1343,1335
2023,ivy,131,1463,1165
2023,ivy,132,1343,1463
2023,maac,127,1265,1264
2023,maac,127,1291,1145
2023,maac,127,1389,1193
2023,maac,128,1233,1291
2023,maac,128,1389,1351
2023,maac,129,1265,1346
2023,maac,129,1310,1373
2023,maac,130,1233,1310
2023,maac,130,1265,1389
2023,maac,131,1233,1265
2023,mac,129,1103,1138
2023,mac,129,1245,1296
2023,mac,129,1325,1123
2023,mac,129,1405,1275
2023,mac,130,1245,1103
2023,mac,130,1405,1325
2023,mac,131,1245,1405
2023,meac,128,1224,1354
2023,meac,128,1300,1175
2023,meac,129,1271,1288
2023,meac,129,1313,1164
2023,meac,130,1224,1271
2023,meac,130,1313,1300
2023,meac,131,1224,1313
2023,mvc,122,1232,1191
2023,mvc,122,1283,1227
2023,mvc,122,1293,1434
2023,mvc,122,1320,1229
2023,mvc,123,1133,1320
2023,mvc,123,1179,1293
2023,mvc,123,1232,1125
2023,mvc,123,1356,1283
2023,mvc,124,1133,1232
2023,mvc,124,1179,1356
2023,mvc,125,1179,1133
2023,mwc,128,1161,1201
2023,mwc,128,1307,1461
2023,mwc,128,1424,1102
2023,mwc,129,1129,1424
2023,mwc,129,1361,1161
2023,mwc,129,1363,1305
2023,mwc,129,1429,1307
2023,mwc,130,1361,1363
2023,mwc,130,1429,1129
2023,mwc,131,1361,1429
2023,nec,121,1192,1383
2023,nec,121,1357,1447
2023,nec,121,1384,1148
2023,nec,121,1467,1254
2023,nec,124,1192,1384
