Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2023,7,1101,65,1238,56,H,0,23,57,8,28,11,20,4,28,12,15,9,5,17,22,55,2,19,10,14,7,33,9,21,6,1,21
2023,7,1103,81,1355,80,H,1,30,69,11,31,10,12,8,23,16,9,5,5,17,31,59,4,15,14,17,5,28,11,12,3,4,15
2023,7,1104,75,1255,54,H,0,27,69,3,28,18,26,19,43,10,19,6,9,18,19,71,5,13,11,19,12,23,8,9,8,3,22
2023,7,1112,117,1311,75,H,0,38,53,11,18,30,40,7,36,30,24,7,5,22,29,72,7,18,10,22,8,14,11,16,17,1,29
2023,7,1113,62,1470,59,H,0,21,62,6,24,14,29,14,31,10,21,8,11,27,19,55,2,14,19,32,5,28,10,17,12,4,27
2023,7,1116,76,1295,58,H,0,28,57,4,10,16,23,4,31,10,11,11,4,19,19,56,5,21,15,23,7,25,7,14,5,2,16
2023,7,1120,70,1206,52,H,0,24,71,4,25,18,29,19,23,12,9,14,10,16,21,56,7,20,3,8,7,24,9,19,3,4,23
2023,7,1124,117,1290,53,H,0,37,72,14,34,29,43,21,26,27,9,12,7,22,16,49,3,13,18,29,6,19,13,24,7,1,26
2023,7,1125,70,1325,69,H,0,28,57,7,25,7,13,5,21,17,12,8,6,13,26,60,9,20,8,9,7,22,8,14,5,0,16
2023,7,1130,79,1165,77,H,0,34,72,4,17,7,13,12,27,19,18,16,5,15,29,63,13,36,6,11,8,24,18,23,13,4,16
2023,7,1131,72,1318,63,H,0,24,62,8,23,16,25,10,24,13,10,8,4,19,18,49,7,23,20,26,6,29,9,16,8,5,19
2023,7,1132,62,1102,58,H,0,22,56,6,20,12,19,6,29,9,13,8,2,14,22,55,12,34,2,4,2,25,10,11,5,5,17
2023,7,1138,88,1159,87,H,0,35,65,6,21,12,22,3,22,16,13,12,3,22,30,56,5,15,22,29,3,31,18,17,5,2,17
2023,7,1139,89,1309,53,H,0,36,64,4,24,13,21,8,23,17,15,13,4,11,21,51,6,16,5,8,6,19,12,30,7,2,19
2023,7,1140,60,1226,56,H,0,22,59,3,16,13,19,11,27,9,23,12,4,20,19,50,8,25,10,14,3,26,7,21,15,2,20
2023,7,1150,82,1164,59,H,0,28,56,10,29,16,22,8,30,14,11,9,3,17,22,54,3,22,12,17,3,25,6,12,7,0,20
2023,7,1155,80,1154,69,H,0,30,65,7,22,13,18,13,27,19,8,8,1,15,24,56,11,25,10,12,5,23,11,12,1,3,18
2023,7,1158,85,1151,78,H,0,28,62,9,29,20,27,13,19,10,15,10,3,22,29,59,9,26,11,17,11,22,17,21,7,3,27
