Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2022,135,3173,88,3177,57,N,0,29,65,13,23,17,21,11,35,18,8,3,15,14,19,70,5,20,14,20,13,21,11,10,5,10,20
2022,135,3224,55,3230,51,N,0,21,68,1,18,12,25,21,27,8,10,7,3,12,18,52,4,15,11,12,2,26,7,12,4,3,17
2022,136,3255,74,3291,70,N,0,26,62,5,13,17,23,15,18,13,14,3,3,18,23,53,8,26,16,18,10,13,10,15,5,0,21
2022,136,3283,61,3199,50,N,0,23,63,2,9,13,20,16,24,6,12,11,8,23,15,55,2,10,18,24,13,23,9,17,4,6,18
2022,137,3124,89,3218,49,H,0,35,66,7,21,12,19,12,43,21,10,5,3,10,16,72,8,34,9,10,11,22,9,9,5,2,14
2022,137,3166,84,3160,74,N,0,29,57,8,19,18,20,7,23,15,15,3,2,11,30,68,4,19,10,13,11,20,16,8,8,4,20
2022,137,3195,84,3439,81,N,0,30,64,15,38,9,11,2,25,19,3,7,1,18,30,60,6,17,15,20,7,28,13,10,1,1,13
2022,137,3208,70,3173,54,H,0,24,60,1,6,21,30,15,29,17,15,7,6,7,23,64,6,18,2,4,7,20,14,14,6,4,19
2022,137,3211,68,3304,55,N,0,26,56,5,17,11,14,8,27,14,13,7,4,16,18,56,9,22,10,17,11,19,10,10,6,3,14
2022,137,3234,98,3229,58,H,0,33,55,12,26,20,21,1,31,25,11,10,4,18,21,71,6,36,10,13,15,19,10,12,5,1,18
2022,137,3235,78,3426,71,H,0,28,65,7,20,15,26,11,27,6,7,2,6,14,27,62,7,16,10,16,7,26,11,9,6,5,20
2022,137,3242,77,3210,58,N,0,30,62,5,14,12,17,9,28,13,9,5,6,15,24,62,7,21,3,6,6,21,11,13,5,6,14
2022,137,3257,83,3107,51,H,0,33,63,6,16,11,16,11,22,13,10,18,4,9,20,49,4,16,7,7,7,21,9,26,7,2,14
2022,137,3268,102,3174,71,H,0,38,64,10,20,16,17,10,27,19,10,7,3,10,28,78,7,25,8,9,13,15,11,10,6,2,15
2022,137,3274,78,3378,66,N,0,30,56,8,22,10,11,4,22,11,12,7,3,11,24,59,9,22,9,11,9,18,11,13,10,0,14
2022,137,3376,79,3224,21,H,0,28,79,8,38,15,21,26,33,20,14,12,5,6,8,54,1,9,4,4,4,20,2,20,7,3,15
2022,137,3377,75,3279,61,N,0,29,52,6,14,11,15,2,25,19,10,9,2,14,23,59,6,10,9,13,8,19,16,11,4,5,19
2022,137,3390,78,3286,37,H,0,29,65,9,22,11,17,15,35,20,15,12,8,10,15,65,4,24,3,4,8,21,9,15,10,1,14
2022,137,3400,70,3193,52,H,0,25,58,4,10,16,26,14,22,16,13,11,2,21,15,42,3,9,19,23,3,21,9,20,11,0,19
2022,137,3428,92,3116,69,N,0,32,62,15,31,13,20,11,38,20,17,2,1,16,28,79,4,23,9,15,13,18,5,6,9,6,15
2022,138,3112,72,3424,67,H,0,25,56,4,16,18,28,2,19,10,7,11,3,21,26,49,5,13,10,16,4,28,11,16,1,1,17
2022,138,3125,73,3332,70,N,2,25,71,12,36,11,17,7,29,17,9,11,1,13,28,74,4,21,10,14,15,34,15,17,7,12,18
2022,138,3163,83,3273,38,H,0,30,67,12,27,11,19,18,32,19,15,14,2,15,13,56,3,12,9,14,8,20,4,18,8,2,18
2022,138,3231,85,3150,51,H,0,35,64,4,14,11,15,5,31,23,6,8,1,11,20,54,1,8,10,17,4,24,7,14,2,1,16
2022,138,3243,50,3450,40,N,0,14,53,3,14,19,22,6,30,7,11,6,3,11,14,56,3,22,9,14,8,31,5,17,2,2,23
2022,138,3261,83,3238,77,H,0,30,74,2,9,21,31,9,28,18,11,10,9,20,25,68,8,15,19,29,12,28,11,15,5,4,23
2022,138,3276,74,3110,39,H,0,32,66,5,17,5,11,11,28,21,11,11,2,9,17,57,1,21,4,5,6,23,10,20,5,2,17
2022,138,3301,96,3255,68,H,0,36,72,8,25,16,22,18,26,15,12,9,5,19,23,69,9,32,13,16,15,21,9,14,4,2,18
2022,138,3314,79,3372,66,N,0,26,56,9,23,18,23,9,25,16,15,5,3,16,22,65,9,29,13,16,15,19,12,12,7,1,23
2022,138,3323,89,3269,78,N,0,34,59,7,17,14,19,12,23,18,13,6,3,12,29,64,7,16,13,14,8,12,15,9,10,0,17
2022,138,3326,63,3283,56,N,0,19,56,5,20,20,30,10,17,11,10,13,7,18,21,63,2,4,12,17,18,28,10,21,5,6,20
2022,138,3328,78,3237,72,H,0,27,63,8,23,16,24,8,32,16,10,7,4,15,26,72,7,33,13,16,12,25,13,9,5,5,16
2022,138,3343,69,3246,62,N,0,26,53,3,10,14,20,4,26,9,18,6,2,17,20,56,4,15,18,24,8,20,10,15,8,1,20
2022,138,3397,80,3138,67,H,0,28,68,3,13,21,29,22,28,15,19,8,0,13,26,75,9,27,6,10,15,16,16,16,13,1,23
2022,138,3416,69,3196,52,N,0,28,62,2,9,11,17,7,24,19,5,7,9,18,18,60,4,20,12,18,14,21,10,16,3,3,21
2022,138,3437,61,3140,57,N,0,22,59,6,26,11,17,9,22,14,8,9,4,15,21,54,6,17,9,12,7,29,14,16,6,1,15
2022,139,3166,64,3234,62,A,0,24,67,10,34,6,10,15,32,15,14,3,6,12,25,70,5,22,7,8,7,25,18,5,9,5,10
2022,139,3235,67,3208,44,H,0,22,60,9,23,14,20,7,31,13,12,8,3,8,19,62,4,16,2,2,9,25,13,15,7,13,18
2022,139,3257,68,3211,59,H,0,26,64,6,21,10,13,12,17,13,8,10,5,18,19,50,4,20,17,20,12,22,10,17,5,3,15
2022,139,3268,89,3195,65,H,0,30,59,7,16,22,30,7,29,12,10,8,2,14,25,65,11,35,4,6,8,23,14,15,6,1,21
2022,139,3376,49,3274,33,N,0,18,61,4,18,9,16,18,26,9,14,5,8,10,11,46,5,19,6,8,3,20,6,18,6,4,15
2022,139,3377,61,3124,47,A,0,20,51,8,16,13,17,3,23,10,14,10,2,18,17,54,5,26,8,12,9,26,15,19,4,3,22
2022,139,3390,91,3242,65,H,0,34,60,13,26,10,11,9,23,19,14,11,5,13,26,58,5,11,8,10,5,17,10,18,3,4,18
2022,139,3400,78,3428,56,H,0,35,55,3,6,5,10,6,19,16,11,9,3,9,23,45,6,20,4,4,1,13,13,18,4,2,13
2022,140,3163,52,3416,47,H,0,14,48,6,18,18,23,7,17,8,10,7,10,21,16,46,5,10,10,20,7,22,9,17,4,3,24
2022,140,3231,56,3343,55,H,0,22,43,4,12,8,11,1,27,11,16,5,5,13,21,62,5,17,8,10,10,17,8,8,5,2,15
