Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2022,8,3102,79,3176,62,H,0
2022,8,3104,109,3149,32,H,0
2022,8,3112,87,3169,44,H,0
2022,8,3113,71,3294,41,H,0
2022,8,3123,84,3454,75,H,1
2022,8,3124,77,3402,70,H,0
2022,8,3125,88,3151,70,A,0
2022,8,3127,59,3373,55,H,0
2022,8,3130,86,3217,60,H,0
2022,8,3131,76,3262,47,H,0
2022,8,3133,84,3460,65,H,0
2022,8,3138,102,3145,42,H,0
2022,8,3140,81,3252,58,H,0
2022,8,3143,90,3170,71,H,0
2022,8,3150,63,3350,45,A,0
2022,8,3156,81,3190,54,H,0
2022,8,3158,80,3459,48,A,0
2022,8,3162,78,3214,56,H,0
2022,8,3164,73,3247,70,A,0
2022,8,3168,71,3381,69,H,0
2022,8,3173,73,3105,52,H,0
2022,8,3177,114,3411,71,H,0
2022,8,3181,95,3457,39,H,0
2022,8,3189,68,3219,66,A,0
2022,8,3191,62,3122,52,H,0
2022,8,3193,76,3135,52,H,0
2022,8,3196,84,3209,70,H,0
2022,8,3199,78,3316,50,H,0
2022,8,3200,79,3346,71,H,1
2022,8,3203,58,3110,47,H,0
2022,8,3206,69,3198,67,A,0
2022,8,3207,73,3298,62,A,0
2022,8,3210,74,3141,40,A,0
2022,8,3212,69,3419,61,H,0
2022,8,3222,80,3224,48,H,0
2022,8,3228,73,3300,56,H,0
2022,8,3233,60,3136,56,A,0
2022,8,3234,93,3306,50,H,0
2022,8,3235,65,3303,38,H,0
2022,8,3239,69,3278,66,A,0
2022,8,3241,84,3438,69,H,0
2022,8,3243,103,3146,40,H,0
2022,8,3246,81,3342,53,H,0
2022,8,3260,63,3178,40,H,0
2022,8,3261,82,3311,40,H,0
2022,8,3264,74,3383,66,H,0
2022,8,3265,52,3180,50,A,0
2022,8,3266,96,3108,35,H,0
2022,8,3268,97,3255,67,H,0
2022,8,3269,87,3148,50,H,0
2022,8,3270,65,3115,60,A,0
2022,8,3272,84,3462,64,H,0
2022,8,3274,72,3238,67,H,0
2022,8,3276,67,3237,62,H,1
2022,8,3277,93,3287,31,H,0
2022,8,3280,91,3106,62,H,0
2022,8,3283,76,3114,62,A,0
2022,8,3292,70,3187,49,H,0
2022,8,3296,77,3229,60,H,0
2022,8,3304,108,3263,50,H,0
2022,8,3307,71,3249,54,H,0
2022,8,3310,81,3259,71,H,0
2022,8,3314,92,3299,47,H,0
2022,8,3320,63,3387,54,A,0
2022,8,3323,105,3325,69,H,0
2022,8,3328,73,3377,71,A,0
2022,8,3330,80,3354,52,H,0
2022,8,3332,91,3226,34,H,0
2022,8,3336,85,3254,66,H,0
2022,8,3348,83,3171,37,A,0
2022,8,3353,59,3389,38,H,0
2022,8,3355,70,3453,49,H,0
2022,8,3360,86,3218,53,H,0
2022,8,3362,69,3288,53,H,0
2022,8,3364,61,3258,58,H,0
2022,8,3371,81,3291,68,H,0
