Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2022,135,3173,88,3177,57,N,0
2022,135,3224,55,3230,51,N,0
2022,136,3255,74,3291,70,N,0
2022,136,3283,61,3199,50,N,0
2022,137,3124,89,3218,49,H,0
2022,137,3166,84,3160,74,N,0
2022,137,3195,84,3439,81,N,0
2022,137,3208,70,3173,54,H,0
2022,137,3211,68,3304,55,N,0
2022,137,3234,98,3229,58,H,0
2022,137,3235,78,3426,71,H,0
2022,137,3242,77,3210,58,N,0
2022,137,3257,83,3107,51,H,0
2022,137,3268,102,3174,71,H,0
2022,137,3274,78,3378,66,N,0
2022,137,3376,79,3224,21,H,0
2022,137,3377,75,3279,61,N,0
2022,137,3390,78,3286,37,H,0
2022,137,3400,70,3193,52,H,0
2022,137,3428,92,3116,69,N,0
2022,138,3112,72,3424,67,H,0
2022,138,3125,73,3332,70,N,2
2022,138,3163,83,3273,38,H,0
2022,138,3231,85,3150,51,H,0
2022,138,3243,50,3450,40,N,0
2022,138,3261,83,3238,77,H,0
2022,138,3276,74,3110,39,H,0
2022,138,3301,96,3255,68,H,0
2022,138,3314,79,3372,66,N,0
2022,138,3323,89,3269,78,N,0
2022,138,3326,63,3283,56,N,0
2022,138,3328,78,3237,72,H,0
2022,138,3343,69,3246,62,N,0
2022,138,3397,80,3138,67,H,0
2022,138,3416,69,3196,52,N,0
2022,138,3437,61,3140,57,N,0
2022,139,3166,64,3234,62,A,0
2022,139,3235,67,3208,44,H,0
2022,139,3257,68,3211,59,H,0
2022,139,3268,89,3195,65,H,0
2022,139,3376,49,3274,33,N,0
2022,139,3377,61,3124,47,A,0
2022,139,3390,91,3242,65,H,0
2022,139,3400,78,3428,56,H,0
2022,140,3163,52,3416,47,H,0
2022,140,3231,56,3343,55,H,0
2022,140,3276,64,3437,49,H,0
2022,140,3301,89,3243,57,H,0
2022,140,3314,63,3112,45,A,0
2022,140,3323,108,3328,64,A,0
2022,140,3326,79,3261,64,A,0
2022,140,3397,70,3125,67,H,0
2022,144,3166,76,3235,68,N,0
2022,144,3376,69,3314,61,N,0
2022,144,3390,72,3268,66,N,0
2022,144,3400,66,3326,63,N,0
2022,145,3163,75,3231,58,H,0
2022,145,3257,76,3397,64,N,0
2022,145,3276,52,3377,49,N,0
2022,145,3301,66,3323,63,N,0
2022,146,3376,80,3166,50,N,0
2022,146,3390,59,3400,50,N,0
2022,147,3163,91,3301,87,N,2
2022,147,3257,62,3276,50,N,0
2022,151,3163,63,3390,58,N,0
2022,151,3376,72,3257,59,N,0
2022,153,3376,64,3163,49,N,0
