Season,DayNum,WTeamID,LTeamID,CRType,CityID
2016,11,3104,3105,Regular,4353
2016,11,3116,3368,Regular,4119
2016,11,3119,3337,Regular,4367
2016,11,3120,3412,Regular,4018
2016,11,3124,3426,Regular,4362
2016,11,3130,3344,Regular,4281
2016,11,3132,3229,Regular,4042
2016,11,3133,3178,Regular,4098
2016,11,3135,3126,Regular,4092
2016,11,3137,3156,Regular,4075
2016,11,3139,3434,Regular,4161
2016,11,3140,3430,Regular,4282
2016,11,3141,3232,Regular,4226
2016,11,3142,3394,Regular,4085
2016,11,3143,3122,Regular,4073
2016,11,3150,3123,Regular,4066
2016,11,3151,3270,Regular,4068
2016,11,3155,3149,Regular,4074
2016,11,3158,3222,Regular,4064
2016,11,3162,3420,Regular,4022
2016,11,3166,3455,Regular,4255
2016,11,3168,3340,Regular,4127
2016,11,3172,3202,Regular,4139
2016,11,3173,3463,Regular,4091
2016,11,3174,3248,Regular,4240
2016,11,3177,3356,Regular,4071
2016,11,3180,3171,Regular,4266
2016,11,3181,3335,Regular,4266
2016,11,3182,3389,Regular,4169
2016,11,3183,3237,Regular,4062
2016,11,3187,3410,Regular,4085
2016,11,3188,3296,Regular,4107
2016,11,3190,3421,Regular,4170
2016,11,3193,3247,Regular,4116
2016,11,3194,3103,Regular,4033
2016,11,3195,3299,Regular,4136
2016,11,3198,3197,Regular,4214
2016,11,3205,3314,Regular,4061
2016,11,3207,3271,Regular,4279
2016,11,3210,3260,Regular,4016
2016,11,3211,3102,Regular,4324
2016,11,3216,3165,Regular,4364
2016,11,3218,3213,Regular,4267
2016,11,3220,3298,Regular,4151
2016,11,3227,3224,Regular,4071
2016,11,3228,3152,Regular,4060
2016,11,3231,3398,Regular,4032
2016,11,3234,3315,Regular,4162
2016,11,3235,3214,Regular,4006
2016,11,3243,3409,Regular,4351
2016,11,3246,3349,Regular,4193
2016,11,3250,3284,Regular,4028
2016,11,3251,3111,Regular,4036
2016,11,3253,3361,Regular,4198
2016,11,3259,3252,Regular,4233
2016,11,3263,3217,Regular,4052
2016,11,3267,3287,Regular,4223
2016,11,3274,3460,Regular,4084
2016,11,3278,3459,Regular,4216
2016,11,3279,3290,Regular,4260
2016,11,3280,3359,Regular,4332
2016,11,3281,3283,Regular,4327
2016,11,3286,3370,Regular,4313
2016,11,3294,3176,Regular,4096
2016,11,3297,3275,Regular,4261
2016,11,3301,3437,Regular,4287
2016,11,3307,3223,Regular,4004
2016,11,3308,3295,Regular,4117
2016,11,3316,3282,Regular,4174
2016,11,3318,3131,Regular,4039
2016,11,3328,3457,Regular,4247
2016,11,3329,3249,Regular,4335
2016,11,3333,3255,Regular,4086
2016,11,3334,3167,Regular,4021
2016,11,3336,3221,Regular,4355
2016,11,3338,3447,Regular,4270
2016,11,3343,3110,Regular,4280
2016,11,3347,3206,Regular,4286
2016,11,3350,3330,Regular,4292
2016,11,3353,3386,Regular,4266
2016,11,3355,3265,Regular,4046
2016,11,3360,3305,Regular,4290
