Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2016,137,3107,61,3196,59,A,0,25,50,1,4,10,16,6,22,12,20,11,2,20,19,54,3,19,18,25,18,21,11,25,10,3,19
2016,137,3113,74,3308,52,H,0,30,57,7,15,7,10,10,24,18,18,13,4,18,19,56,4,20,10,14,14,18,5,21,10,3,18
2016,137,3120,68,3385,57,N,0,27,58,3,12,11,22,15,19,17,17,13,4,17,22,46,5,10,8,13,7,21,11,25,4,0,19
2016,137,3124,89,3225,59,H,0,37,74,9,22,6,9,18,36,27,12,4,9,8,24,72,9,43,2,5,13,18,14,9,5,1,9
2016,137,3177,97,3241,67,N,0,37,69,11,21,12,20,15,40,24,12,5,2,19,22,72,4,17,19,28,16,23,7,7,5,6,19
2016,137,3243,56,3203,51,N,0,21,55,4,16,10,21,9,24,18,15,7,10,23,15,58,0,10,21,27,19,31,12,21,4,11,20
2016,137,3257,87,3146,60,H,0,34,62,3,10,16,21,11,30,22,10,7,6,14,23,70,7,20,7,10,18,20,14,11,3,1,17
2016,137,3277,74,3125,60,N,0,31,66,5,13,7,10,12,27,10,10,5,3,15,22,56,6,18,10,14,7,25,12,9,4,2,12
2016,137,3280,60,3151,50,H,0,21,63,3,12,15,20,24,20,10,17,6,4,19,20,51,2,13,8,9,8,21,9,19,6,2,18
2016,137,3326,88,3138,69,H,0,33,63,8,17,14,26,9,36,19,15,6,10,19,22,74,9,28,16,22,19,28,11,16,4,2,24
2016,137,3333,73,3407,31,H,0,29,69,5,23,10,16,14,51,24,18,11,8,5,12,74,3,22,4,9,12,30,6,14,7,5,18
2016,137,3376,77,3239,41,H,0,29,64,3,15,16,24,14,30,13,10,14,4,10,14,50,4,12,9,9,5,25,6,21,4,5,23
2016,137,3382,65,3329,54,N,0,23,46,6,16,13,18,5,28,12,18,10,2,23,15,44,6,15,18,29,6,22,12,17,6,4,18
2016,137,3393,73,3119,56,H,0,25,70,6,30,17,22,23,23,9,14,12,6,22,20,55,6,22,10,18,16,23,15,23,11,4,23
2016,137,3397,59,3453,53,N,0,21,55,3,12,14,19,10,28,13,10,4,3,16,20,60,3,17,10,12,14,26,6,11,7,1,18
2016,137,3452,74,3343,65,N,0,24,61,6,22,20,25,11,27,14,9,9,8,15,26,61,5,18,8,11,9,28,11,13,3,5,23
2016,138,3163,101,3352,49,H,0,33,59,10,18,25,27,11,23,20,12,21,5,9,18,47,9,20,4,6,7,16,10,29,5,2,20
2016,138,3182,97,3371,76,N,0,34,70,9,21,20,23,14,29,19,15,10,3,12,29,72,11,32,7,8,14,23,13,19,10,6,19
2016,138,3199,72,3292,55,N,0,27,55,5,10,13,19,14,27,15,21,11,3,18,22,53,2,12,9,12,6,16,16,17,8,2,18
2016,138,3231,62,3208,58,N,0,21,53,4,14,16,26,8,29,10,14,6,3,12,25,64,7,24,1,5,11,29,20,17,3,7,21
2016,138,3246,85,3421,31,H,0,33,66,8,16,11,14,15,35,17,10,8,7,11,13,63,3,25,2,5,14,17,4,15,4,3,17
2016,138,3268,74,3233,58,H,0,28,48,3,6,15,19,10,32,17,19,9,1,14,21,65,10,30,6,7,13,12,12,11,9,1,17
2016,138,3281,78,3140,69,N,0,25,44,5,15,23,28,5,25,15,19,6,0,23,25,53,4,17,15,18,4,16,6,14,8,2,30
2016,138,3323,95,3299,61,H,0,34,58,6,12,21,29,11,35,29,21,9,4,21,22,67,7,23,10,23,16,16,13,19,14,0,24
2016,138,3328,61,3345,45,N,0,22,51,6,16,11,14,6,33,11,16,6,13,13,18,64,4,11,5,13,16,23,11,13,5,3,13
2016,138,3355,74,3274,71,N,0,25,58,8,18,16,27,14,36,12,22,7,3,17,28,76,6,21,9,16,17,22,13,10,14,6,22
2016,138,3378,48,3161,45,N,0,18,60,3,18,9,14,14,26,8,7,5,1,10,19,53,6,19,1,2,7,30,11,13,4,3,17
2016,138,3390,85,3362,58,H,0,31,60,8,19,15,19,14,35,20,17,4,7,21,20,61,2,14,16,24,7,15,10,10,5,3,24
2016,138,3400,86,3106,42,H,0,32,69,6,19,16,20,16,34,13,11,11,7,14,12,54,6,17,12,16,9,20,9,17,3,2,22
2016,138,3401,74,3283,65,H,0,29,63,3,5,13,19,18,37,11,24,2,7,18,24,71,6,19,11,20,15,20,10,12,14,2,18
