Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
1999,136,1116,94,1373,80,N,0
1999,136,1120,80,1457,41,N,0
1999,136,1163,91,1427,66,N,0
1999,136,1166,62,1257,58,N,0
1999,136,1178,56,1417,53,N,0
1999,136,1196,75,1335,61,N,0
1999,136,1211,75,1278,63,N,0
1999,136,1231,108,1203,88,N,0
1999,136,1234,77,1412,64,N,0
1999,136,1268,82,1434,60,N,0
1999,136,1307,61,1281,59,N,0
1999,136,1326,72,1293,58,N,0
1999,136,1329,69,1393,61,N,0
1999,136,1385,69,1359,43,N,0
1999,136,1390,69,1108,57,N,0
1999,136,1451,76,1314,74,N,0
1999,137,1150,81,1348,70,N,1
1999,137,1153,72,1206,48,N,0
1999,137,1181,99,1197,58,N,0
1999,137,1242,95,1191,74,N,0
1999,137,1246,82,1308,60,N,0
1999,137,1274,75,1248,54,N,0
1999,137,1275,59,1449,58,N,0
1999,137,1277,76,1291,53,N,0
1999,137,1279,72,1437,70,N,0
1999,137,1283,43,1458,32,N,0
1999,137,1328,61,1112,60,N,0
1999,137,1345,58,1400,54,N,0
1999,137,1396,61,1245,54,N,0
1999,137,1397,62,1174,52,N,0
1999,137,1409,62,1158,53,N,0
1999,137,1428,80,1117,58,N,0
1999,138,1120,81,1329,74,N,0
1999,138,1163,78,1307,56,N,0
1999,138,1196,82,1451,74,N,1
1999,138,1211,82,1390,74,N,0
1999,138,1234,82,1116,72,N,0
1999,138,1268,75,1166,63,N,0
1999,138,1326,75,1178,44,N,0
1999,138,1385,86,1231,61,N,0
1999,139,1181,97,1409,56,N,0
1999,139,1246,92,1242,88,N,1
1999,139,1275,66,1428,58,N,0
1999,139,1277,74,1279,66,N,0
1999,139,1283,81,1397,51,N,0
1999,139,1328,85,1150,72,N,0
1999,139,1345,73,1274,63,N,0
1999,139,1396,64,1153,54,N,0
1999,143,1163,78,1234,68,N,0
1999,143,1211,73,1196,72,N,0
1999,143,1326,72,1120,64,N,0
1999,143,1385,76,1268,62,N,0
1999,144,1181,78,1283,61,N,0
1999,144,1246,58,1275,43,N,0
1999,144,1277,54,1328,46,N,0
1999,144,1396,77,1345,55,N,0
1999,145,1163,67,1211,62,N,0
1999,145,1326,77,1385,74,N,0
1999,146,1181,85,1396,64,N,0
1999,146,1277,73,1246,66,N,0
1999,152,1163,64,1326,58,N,0
1999,152,1181,68,1277,62,N,0
1999,154,1163,77,1181,74,N,0
