Season,Seed,TeamID
2008,W01,3163
2008,W02,3353
2008,W03,3143
2008,W04,3438
2008,W05,3330
2008,W06,3203
2008,W07,3235
2008,W08,3400
2008,W09,3278
2008,W10,3210
2008,W11,3120
2008,W12,3251
2008,W13,3364
2008,W14,3360
2008,W15,3352
2008,W16,3165
2008,X01,3268
2008,X02,3390
2008,X03,3124
2008,X04,3435
2008,X05,3452
2008,X06,3338
2008,X07,3431
2008,X08,3304
2008,X09,3462
2008,X10,3443
2008,X11,3461
2008,X12,3307
2008,X13,3285
2008,X14,3201
2008,X15,3156
2008,X16,3164
2008,Y01,3314
2008,Y02,3261
2008,Y03,3329
2008,Y04,3257
2008,Y05,3243
2008,Y06,3326
2008,Y07,3265
2008,Y08,3208
2008,Y09,3234
2008,Y10,3177
2008,Y11,3199
2008,Y12,3151
2008,Y13,3275
2008,Y14,3190
2008,Y15,3238
2008,Y16,3137
2008,Z01,3397
2008,Z02,3401
2008,Z03,3181
2008,Z04,3328
2008,Z05,3323
2008,Z06,3113
2008,Z07,3393
2008,Z08,3428
2008,Z09,3345
2008,Z10,3216
2008,Z11,3396
2008,Z12,3374
2008,Z13,3229
2008,Z14,3293
2008,Z15,3427
2008,Z16,3331
