Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2011,138,3177,56,3298,43,N,0
2011,138,3181,90,3404,45,H,0
2011,138,3210,69,3132,58,N,0
2011,138,3211,92,3234,86,H,0
2011,138,3246,66,3214,62,N,1
2011,138,3265,74,3235,64,N,0
2011,138,3266,68,3400,65,N,0
2011,138,3314,82,3201,68,N,0
2011,138,3323,67,3428,54,A,0
2011,138,3326,80,3416,69,H,0
2011,138,3336,75,3173,66,H,0
2011,138,3385,55,3403,50,N,0
2011,138,3390,86,3413,59,H,0
2011,138,3396,63,3113,45,N,0
2011,138,3397,99,3391,34,H,0
2011,138,3417,55,3285,47,N,0
2011,139,3124,66,3341,30,H,0
2011,139,3163,75,3216,39,H,0
2011,139,3199,76,3359,46,N,0
2011,139,3207,65,3343,49,N,0
2011,139,3208,56,3292,41,N,0
2011,139,3257,81,3435,62,N,0
2011,139,3268,70,3384,48,H,0
2011,139,3274,80,3205,62,N,0
2011,139,3277,69,3320,66,N,0
2011,139,3328,86,3241,72,N,0
2011,139,3345,53,3243,45,N,0
2011,139,3353,76,3256,51,N,0
2011,139,3401,87,3270,47,N,0
2011,139,3452,79,3222,73,A,0
2011,139,3453,59,3114,55,N,0
2011,139,3462,72,3355,56,H,0
2011,140,3177,75,3336,73,A,0
2011,140,3181,71,3265,66,H,0
2011,140,3211,89,3417,75,H,0
2011,140,3314,86,3246,74,N,0
2011,140,3323,77,3396,64,N,0
2011,140,3326,67,3210,60,H,0
2011,140,3390,75,3385,49,H,0
2011,140,3397,79,3266,70,H,0
2011,141,3124,82,3452,68,H,0
2011,141,3163,64,3345,40,H,0
2011,141,3207,79,3268,57,A,0
2011,141,3208,61,3199,59,N,0
2011,141,3257,85,3462,75,A,0
2011,141,3328,88,3274,83,N,0
2011,141,3401,70,3353,48,N,0
2011,141,3453,65,3277,56,N,0
2011,145,3211,76,3257,69,N,0
2011,145,3323,78,3328,53,N,0
2011,145,3390,72,3314,65,N,0
2011,145,3397,85,3326,75,N,0
2011,146,3124,86,3453,76,H,0
2011,146,3163,68,3207,63,N,0
2011,146,3181,70,3177,63,N,0
2011,146,3401,79,3208,38,H,0
2011,147,3323,73,3397,59,N,0
2011,147,3390,83,3211,60,N,0
2011,148,3163,75,3181,40,N,0
2011,148,3401,58,3124,46,A,0
2011,153,3323,72,3163,63,N,0
2011,153,3401,63,3390,62,N,0
2011,155,3401,76,3323,70,N,0
