Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2011,11,3102,64,3252,50,H,0,25,66,2,11,12,15,13,41,18,13,7,2,20,20,62,5,23,5,14,9,30,12,14,4,4,18
2011,11,3104,82,3398,55,H,0,34,85,7,19,7,16,24,22,13,13,13,3,21,19,47,6,15,11,15,9,34,7,36,10,5,18
2011,11,3107,64,3135,54,H,0,21,60,6,26,16,27,17,41,9,18,4,5,19,20,67,2,18,12,21,13,30,9,13,8,0,22
2011,11,3110,72,3187,68,A,0,16,40,6,14,34,43,10,32,11,36,10,2,21,25,64,2,15,16,25,13,19,14,23,19,4,31
2011,11,3111,64,3267,55,N,0,26,51,4,13,8,16,8,21,14,22,14,6,14,22,49,1,11,10,15,8,23,9,25,5,1,19
2011,11,3112,81,3455,72,A,1,26,70,5,17,24,41,19,37,14,15,8,2,21,26,69,7,21,13,23,13,35,15,22,2,3,30
2011,11,3113,81,3319,46,H,0,27,66,1,10,26,44,26,30,14,15,15,4,25,17,54,2,11,10,20,13,25,10,26,7,3,30
2011,11,3114,76,3172,51,H,0,30,62,4,12,12,16,15,26,19,11,8,6,21,16,54,1,6,18,23,16,20,7,17,0,1,15
2011,11,3116,71,3197,62,H,0,23,66,6,16,19,33,19,30,9,18,10,5,17,23,69,6,21,10,15,19,29,13,26,7,2,21
2011,11,3117,69,3394,59,A,0,24,60,5,17,16,28,15,23,15,24,14,6,21,19,55,4,15,17,24,17,27,6,32,7,6,20
2011,11,3120,79,3273,61,N,0,28,72,6,20,17,27,23,29,18,13,15,6,17,21,62,9,23,10,17,15,26,11,19,4,2,17
2011,11,3124,83,3198,36,H,0,34,59,3,11,12,18,17,25,17,15,12,2,14,14,49,5,23,3,5,12,13,6,25,6,1,17
2011,11,3125,59,3457,50,A,0,20,52,9,25,10,14,7,33,13,17,5,2,18,15,49,7,22,13,23,8,29,8,16,9,2,21
2011,11,3130,84,3131,65,A,0,30,61,10,16,14,24,13,33,17,17,13,2,22,22,58,7,16,14,26,11,24,11,16,8,1,19
2011,11,3138,86,3224,63,H,0,29,61,11,29,17,23,16,24,23,12,10,3,20,19,56,6,11,19,24,16,19,12,15,8,1,21
2011,11,3141,119,3299,71,N,0,46,84,13,30,14,24,19,33,31,14,20,6,22,22,69,5,21,22,30,18,22,11,27,6,3,22
2011,11,3142,74,3370,57,A,0,33,61,3,16,5,10,8,36,21,20,11,3,25,15,61,2,13,25,38,20,22,5,19,13,0,13
2011,11,3143,66,3353,57,H,0,25,67,5,17,11,17,19,26,10,10,7,2,10,24,61,4,14,5,9,14,23,10,16,4,8,17
2011,11,3148,46,3216,41,H,0,17,58,4,15,8,18,22,31,10,19,9,2,16,13,58,3,19,12,15,17,26,8,15,4,3,19
2011,11,3155,71,3422,55,H,0,31,70,3,12,6,14,16,32,20,16,8,5,11,20,64,5,18,10,12,13,29,14,20,9,4,15
2011,11,3164,75,3406,68,A,0,28,58,5,10,14,20,7,24,18,26,9,1,25,23,45,8,14,14,34,9,26,14,34,15,0,22
2011,11,3166,40,3251,35,N,0,13,44,6,21,8,17,11,22,8,28,10,0,16,10,37,0,9,15,19,8,25,5,30,16,6,15
2011,11,3174,59,3420,44,H,0,18,52,5,11,18,25,18,30,7,23,8,5,15,16,57,6,19,6,7,11,20,8,18,5,3,23
2011,11,3177,84,3434,53,H,0,32,76,9,27,11,17,22,27,22,18,19,7,16,19,53,7,16,8,15,13,27,11,31,5,0,20
2011,11,3178,58,3324,53,H,0,23,64,4,19,8,13,9,35,8,16,8,0,13,21,64,4,18,7,11,13,35,15,16,4,1,17
2011,11,3179,71,3282,54,H,0,24,43,3,9,20,31,7,27,13,18,6,4,18,20,54,9,23,5,8,8,18,10,19,9,2,30
2011,11,3182,70,3250,65,H,0,23,60,6,13,18,30,18,22,17,23,18,5,20,19,56,10,25,17,24,16,26,9,30,10,6,25
2011,11,3185,82,3260,64,H,0,25,64,8,19,24,32,21,30,14,22,18,1,22,18,49,8,20,20,30,5,22,15,23,9,7,22
2011,11,3186,80,3168,70,H,0,31,64,4,20,14,22,12,30,22,10,2,2,25,22,59,5,13,21,30,13,22,11,10,4,0,23
