Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,SecondaryTourney
1986,137,1140,67,1374,63,H,0,NIT
1986,137,1155,99,1292,81,H,0,NIT
1986,137,1196,81,1379,71,H,0,NIT
1986,137,1206,65,1249,63,A,0,NIT
1986,137,1208,95,1151,81,A,0,NIT
1986,137,1256,67,1319,61,A,0,NIT
1986,137,1258,80,1143,75,A,0,NIT
1986,137,1266,79,1179,59,H,0,NIT
1986,137,1270,86,1173,75,H,0,NIT
1986,137,1283,59,1338,52,H,0,NIT
1986,137,1326,65,1325,62,A,0,NIT
1986,137,1344,72,1131,69,H,0,NIT
1986,137,1395,76,1285,69,A,0,NIT
1986,137,1400,69,1307,66,A,0,NIT
1986,137,1414,80,1417,74,A,0,NIT
1986,137,1461,79,1401,70,H,0,NIT
1986,140,1140,93,1414,80,H,0,NIT
1986,140,1155,77,1208,65,A,0,NIT
1986,140,1196,77,1395,75,H,0,NIT
1986,140,1256,77,1270,61,H,0,NIT
1986,140,1283,83,1266,69,H,0,NIT
1986,140,1326,71,1400,65,H,0,NIT
1986,140,1344,90,1206,71,H,0,NIT
1986,140,1461,99,1258,90,H,0,NIT
1986,144,1196,54,1283,53,H,0,NIT
1986,144,1256,64,1344,63,A,0,NIT
1986,144,1326,79,1140,68,H,0,NIT
1986,144,1461,62,1155,57,H,0,NIT
1986,147,1326,79,1256,66,N,0,NIT
1986,147,1461,67,1196,58,N,0,NIT
1986,149,1256,67,1196,62,N,0,NIT
1986,149,1326,73,1461,63,N,0,NIT
