Season,Seed,TeamID
1986,W01,1181
1986,W02,1393
1986,W03,1231
1986,W04,1328
1986,W05,1438
1986,W06,1386
1986,W07,1298
1986,W08,1330
1986,W09,1452
1986,W10,1409
1986,W11,1350
1986,W12,1177
1986,W13,1318
1986,W14,1156
1986,W15,1135
1986,W16,1290
1986,X01,1242
1986,X02,1276
1986,X03,1323
1986,X04,1207
1986,X05,1277
1986,X06,1301
1986,X07,1235
1986,X08,1239
1986,X09,1396
1986,X10,1275
1986,X11,1234
1986,X12,1449
1986,X13,1403
1986,X14,1114
1986,X15,1103
1986,X16,1299
1986,Y01,1246
1986,Y02,1210
1986,Y03,1272
1986,Y04,1228
1986,Y05,1104
1986,Y06,1345
1986,Y07,1439
1986,Y08,1443
1986,Y09,1304
1986,Y10,1437
1986,Y11,1261
1986,Y12,1462
1986,Y13,1193
1986,Y14,1123
1986,Y15,1265
1986,Y16,1172
1986,Z01,1385
1986,Z02,1257
1986,Z03,1314
1986,Z04,1424
1986,Z05,1268
1986,Z06,1412
1986,Z07,1133
1986,Z08,1120
1986,Z09,1112
1986,Z10,1431
1986,Z11,1281
1986,Z12,1337
1986,Z13,1419
1986,Z14,1428
1986,Z15,1180
1986,Z16,1286
