Season,TeamID,ConfAbbrev
2010,3102,mwc
2010,3103,mac
2010,3104,sec
2010,3105,swac
2010,3106,swac
2010,3107,aec
2010,3108,swac
2010,3110,patriot
2010,3111,southern
2010,3112,pac_ten
2010,3113,pac_ten
2010,3114,sun_belt
2010,3115,swac
2010,3116,sec
2010,3117,sun_belt
2010,3119,patriot
2010,3120,sec
2010,3122,ovc
2010,3123,mac
2010,3124,big_twelve
2010,3125,a_sun
2010,3126,meac
2010,3127,aec
2010,3129,wac
2010,3130,acc
2010,3131,aec
2010,3132,mac
2010,3133,mvc
2010,3135,ivy
2010,3136,nec
2010,3137,patriot
2010,3138,mac
2010,3139,horizon
2010,3140,mwc
2010,3141,mac
2010,3142,big_west
2010,3143,pac_ten
2010,3144,a_sun
2010,3145,maac
2010,3146,southland
2010,3147,summit
2010,3148,nec
2010,3149,big_south
2010,3150,a_ten
2010,3151,southern
2010,3152,gwc
2010,3153,big_east
2010,3155,acc
2010,3156,horizon
2010,3157,big_south
2010,3158,southern
2010,3159,patriot
2010,3160,big_twelve
2010,3161,mwc
2010,3162,ivy
2010,3163,big_east
2010,3164,meac
2010,3165,ivy
2010,3166,mvc
2010,3167,ind
2010,3168,big_west
2010,3169,big_west
2010,3170,big_sky
2010,3171,ivy
2010,3172,southern
2010,3173,a_ten
2010,3174,caa
2010,3175,meac
2010,3176,sun_belt
2010,3177,big_east
2010,3178,horizon
2010,3179,mvc
2010,3180,caa
2010,3181,acc
2010,3182,a_ten
2010,3183,ovc
2010,3184,ovc
2010,3185,mac
2010,3186,big_sky
2010,3187,cusa
2010,3188,ind
2010,3189,southern
2010,3190,a_sun
2010,3191,mvc
2010,3192,nec
2010,3193,maac
2010,3194,sun_belt
2010,3195,a_sun
2010,3196,sec
2010,3197,meac
2010,3198,sun_belt
2010,3199,acc
2010,3200,a_ten
2010,3201,wac
2010,3202,southern
2010,3203,a_ten
2010,3204,southern
2010,3205,big_south
2010,3206,caa
2010,3207,big_east
2010,3208,sec
2010,3209,caa
2010,3210,acc
2010,3211,wcc
2010,3212,swac
2010,3214,meac
2010,3216,aec
2010,3217,ivy
2010,3218,wac
2010,3219,big_south
2010,3220,caa
2010,3221,patriot
2010,3222,cusa
2010,3223,gwc
2010,3224,meac
2010,3225,wac
2010,3226,big_sky
2010,3227,horizon
2010,3228,big_ten
2010,3229,mvc
2010,3231,big_ten
2010,3232,mvc
2010,3233,maac
2010,3234,big_ten
2010,3235,big_twelve
2010,3236,summit
2010,3237,summit
2010,3238,swac
2010,3239,a_sun
2010,3240,ovc
2010,3241,caa
2010,3242,big_twelve
2010,3243,big_twelve
2010,3244,a_sun
2010,3245,mac
2010,3246,sec
2010,3247,a_ten
2010,3248,patriot
2010,3249,southland
2010,3250,patriot
2010,3251,big_south
2010,3252,a_sun
2010,3253,big_west
2010,3254,nec
2010,3255,ind
2010,3256,wac
2010,3257,big_east
2010,3258,wcc
2010,3259,maac
2010,3260,horizon
2010,3261,sec
2010,3263,aec
2010,3264,maac
2010,3265,maac
2010,3266,big_east
2010,3267,cusa
2010,3268,acc
2010,3269,a_ten
2010,3270,southland
2010,3271,meac
2010,3272,cusa
2010,3273,a_sun
