Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2010,11,3103,63,3237,49,H,0,23,54,5,9,12,19,10,26,14,18,7,0,15,20,54,3,13,6,10,11,27,11,23,7,6,19
2010,11,3104,73,3399,68,N,0,26,62,5,12,16,28,16,31,15,20,5,2,25,25,63,4,21,14,27,14,26,7,20,4,2,27
2010,11,3110,71,3224,59,A,0,29,62,6,15,7,12,14,23,18,13,6,2,17,19,58,2,14,19,23,17,23,8,15,6,0,15
2010,11,3111,63,3267,58,A,0,27,52,4,11,5,9,6,40,14,27,5,10,18,18,74,6,26,16,25,22,22,15,11,14,5,14
2010,11,3119,74,3447,70,H,1,30,74,7,20,7,11,14,33,18,11,5,3,18,25,74,9,17,11,21,21,32,12,14,4,2,14
2010,11,3120,70,3407,65,H,0,22,65,3,18,23,36,21,25,13,16,10,1,26,21,54,8,16,15,29,16,28,13,29,9,1,28
2010,11,3125,85,3146,76,H,0,25,56,10,27,25,31,13,30,15,21,5,2,27,22,60,8,26,24,35,15,20,10,15,10,0,22
2010,11,3132,76,3152,41,H,0,26,57,11,28,13,14,10,25,19,19,16,5,16,16,52,3,10,6,8,12,22,7,28,8,1,17
2010,11,3138,87,3310,79,A,1,26,56,9,21,26,43,16,34,16,28,15,3,15,30,85,12,31,7,14,24,22,19,21,11,1,28
2010,11,3140,73,3430,51,H,0,29,74,9,30,6,13,26,20,21,14,12,4,25,15,41,1,11,20,23,8,24,4,22,2,1,15
2010,11,3144,80,3459,78,H,0,29,51,5,14,17,33,14,19,12,24,9,2,18,27,62,8,25,16,20,17,16,16,15,5,4,33
2010,11,3155,68,3202,48,H,0,29,85,1,13,9,13,29,27,20,18,19,11,17,16,55,3,11,13,19,13,31,6,28,9,7,15
2010,11,3156,56,3325,34,H,0,24,65,2,13,6,10,21,23,17,15,11,2,17,13,44,2,12,6,15,12,22,5,25,9,4,14
2010,11,3161,72,3285,64,H,0,23,54,4,13,22,33,16,30,12,21,8,2,23,22,57,2,10,18,24,11,26,9,18,10,4,25
2010,11,3162,79,3357,55,H,0,33,57,7,18,6,7,10,20,15,14,8,3,21,21,45,2,8,11,18,9,15,14,18,5,4,14
2010,11,3166,77,3117,54,H,0,27,68,13,31,10,16,20,33,19,17,7,2,17,19,60,6,13,10,17,11,25,10,17,8,2,17
2010,11,3168,79,3363,77,A,0,26,61,7,15,20,26,13,14,11,15,9,2,21,29,60,3,8,16,23,13,22,14,18,6,3,24
2010,11,3173,77,3277,74,H,0,26,65,8,22,17,33,19,31,14,22,11,7,22,26,68,5,18,17,26,17,28,16,22,7,9,29
2010,11,3177,86,3141,76,H,0,33,76,3,21,17,18,23,26,21,19,13,3,18,24,59,12,30,16,21,11,20,11,23,7,0,19
2010,11,3178,74,3324,65,A,0,25,54,6,12,18,24,8,34,16,20,4,0,15,25,70,3,17,12,17,13,23,20,14,9,1,22
2010,11,3181,104,3223,35,A,0,44,79,1,12,15,23,26,36,21,23,26,11,24,10,49,1,13,14,27,12,13,4,33,8,1,19
2010,11,3182,74,3165,69,A,0,28,56,2,11,16,23,15,23,16,19,9,4,18,23,58,11,22,12,19,16,19,16,20,5,2,19
2010,11,3185,61,3227,49,A,0,21,58,7,12,12,18,18,30,14,18,8,2,16,20,66,2,9,7,11,18,24,12,19,7,6,18
2010,11,3187,84,3150,61,H,0,31,68,7,16,15,25,20,29,16,22,7,4,26,19,58,3,15,20,33,16,24,10,25,9,4,26
2010,11,3188,67,3287,64,H,0,24,63,3,16,16,22,19,27,12,21,14,4,17,23,68,10,25,8,14,23,24,9,22,13,0,20
2010,11,3189,86,3464,66,H,0,33,56,5,12,15,20,5,40,18,28,6,5,16,27,75,6,18,6,13,11,19,12,13,10,2,18
2010,11,3190,85,3151,61,H,0,32,72,10,20,11,16,13,35,12,14,9,2,21,22,64,4,18,13,24,14,32,11,17,8,3,15
2010,11,3195,66,3431,54,H,0,18,50,11,31,19,26,12,18,18,12,9,1,20,20,50,5,14,9,19,19,24,10,24,4,6,25
2010,11,3197,73,3378,68,A,1,24,73,7,20,18,27,13,36,14,24,18,4,20,25,79,5,19,13,22,23,40,17,27,14,6,22
2010,11,3199,79,3316,50,H,0,30,64,5,14,14,21,19,29,21,23,13,5,17,17,49,9,21,7,12,5,18,12,28,5,0,19
2010,11,3200,76,3107,56,H,0,29,53,1,5,17,24,9,26,13,19,14,5,15,22,57,5,17,7,9,11,19,9,24,13,2,18
2010,11,3201,84,3364,76,A,0,26,64,10,25,22,30,19,16,12,16,11,1,18,31,55,4,15,10,16,11,24,14,21,3,6,20
2010,11,3206,66,3313,49,H,0,27,61,4,8,8,13,10,26,15,18,11,7,10,19,57,3,10,8,12,14,26,10,24,8,3,17
2010,11,3210,63,3457,30,H,0,27,61,2,7,7,15,20,27,15,16,17,4,17,10,47,4,19,6,16,17,17,6,27,2,7,13
2010,11,3222,86,3205,64,A,0,30,64,7,16,19,34,13,34,12,14,10,4,21,21,67,5,20,17,26,18,26,7,19,7,6,22
2010,11,3231,78,3272,74,A,0,31,61,4,13,12,18,10,28,19,21,6,5,22,25,71,3,16,21,28,17,22,13,14,9,1,20
2010,11,3245,62,3352,57,A,0,23,57,5,21,11,19,12,20,17,13,8,3,17,20,44,8,13,9,15,7,28,16,23,3,4,21
2010,11,3246,92,3131,58,H,0,30,71,7,23,25,29,11,34,11,13,15,4,23,17,54,6,23,18,27,10,30,8,29,2,5,22
2010,11,3250,77,3252,60,A,0,28,59,9,25,12,17,15,28,11,21,11,1,22,21,58,3,18,15,22,14,18,12,18,6,1,17
2010,11,3253,76,3341,68,H,0,25,49,9,18,17,20,6,23,17,20,12,3,16,26,66,3,17,13,14,17,19,10,19,9,0,16
2010,11,3256,88,3147,41,H,0,37,66,4,12,10,24,15,26,23,11,15,3,15,15,58,3,20,8,10,18,21,6,28,4,4,24
2010,11,3259,69,3247,55,A,0,25,49,5,10,14,16,7,23,12,21,10,1,17,18,46,3,15,16,20,8,18,7,24,3,1,18
2010,11,3263,61,3148,58,H,0,21,52,3,9,16,23,12,26,15,22,6,4,23,19,57,6,16,14,22,15,24,10,22,9,1,22
2010,11,3264,71,3383,34,H,0,27,66,9,21,8,17,20,22,18,19,21,1,19,12,49,2,21,8,14,19,25,3,35,6,6,16
2010,11,3265,80,3299,64,H,0,29,60,7,15,15,22,11,29,21,11,9,0,19,22,69,6,22,14,24,25,25,10,16,4,1,19
2010,11,3274,86,3415,63,A,0,31,61,7,13,17,29,13,32,13,15,17,5,17,22,62,6,17,13,18,12,25,12,22,3,2,20
2010,11,3276,87,3123,67,H,0,31,66,14,26,11,23,13,26,20,17,15,3,16,26,63,4,20,11,15,13,28,10,28,9,1,20
2010,11,3279,80,3368,42,H,0,27,53,10,24,16,17,10,33,24,24,12,2,13,15,56,3,21,9,13,10,15,11,23,9,0,16
2010,11,3280,106,3115,48,H,0,38,85,9,28,21,37,30,41,19,16,16,4,25,15,59,3,19,15,30,12,31,6,27,5,1,29
2010,11,3282,70,3179,68,H,0,27,54,8,15,8,13,7,23,13,18,4,7,28,21,56,3,7,23,34,16,24,10,15,8,0,13
2010,11,3286,78,3167,76,A,0,27,62,6,14,18,20,12,36,8,29,7,11,19,29,79,5,17,13,17,17,25,9,18,9,2,19
2010,11,3293,72,3105,61,A,0,30,67,4,21,8,11,11,24,19,15,15,6,19,22,57,3,12,14,21,16,27,12,26,8,3,13
2010,11,3295,64,3320,62,A,0,23,50,2,8,16,24,11,23,9,16,11,2,12,24,56,7,19,7,7,10,20,13,17,8,4,21
2010,11,3296,86,3133,73,H,0,33,75,5,15,15,32,20,24,11,15,9,0,19,28,62,7,23,10,19,15,31,14,25,3,4,27
2010,11,3298,70,3219,67,A,1,26,63,7,19,11,19,11,26,7,21,9,0,20,24,59,4,12,15,24,13,31,11,23,11,1,21
2010,11,3301,87,3198,71,H,0,29,59,4,11,25,30,10,24,19,14,16,2,18,25,51,13,23,8,13,7,23,15,27,5,5,21
2010,11,3304,86,3172,62,H,0,26,57,8,21,26,42,16,28,13,25,9,6,26,22,54,0,3,18,29,8,24,9,25,10,5,33
